date,hour,KT_Qin,KT_Level,KT_Inlet,KT_F_Sukhum,KT_F_Praka,KT_F_Ram4_1500,KT_F_Ram4_1000,KT_P_Sukhum,KT_P_Praka,KT_P_Ram4_1500,KT_P_Ram4_1000,TotalFlow
2026-05-25,0,2359.0,4.12,14.28,3458.0,2981.0,1638.0,265.0,2.97,4.33,3.27,4.81,8343.0
2026-05-25,1,2442.0,4.46,14.92,3329.0,2885.0,1720.0,260.0,3.05,4.42,3.35,4.9,8194.0
2026-05-25,2,2241.0,4.76,15.98,3204.0,2765.0,1527.0,252.0,3.17,4.43,3.48,4.91,7748.0
2026-05-25,3,2392.0,5.06,17.99,3209.0,2851.0,1427.0,263.0,3.37,4.62,3.72,5.1,7750.0
2026-05-25,4,4026.0,5.34,20.12,3727.0,3720.0,2479.0,311.0,4.41,6.39,4.76,6.96,10237.0
2026-05-25,5,14666.0,5.41,14.13,4893.0,5301.0,3594.0,451.0,6.62,10.2,7.02,11.69,14240.0
2026-05-25,6,15909.0,5.29,12.98,5736.0,6223.0,3727.0,550.0,8.01,12.44,8.45,14.28,16235.0
2026-05-25,7,15600.0,5.1,11.66,5933.0,6293.0,3472.0,595.0,8.47,12.8,8.92,14.6,16293.0
2026-05-25,8,15394.0,4.88,11.22,5976.0,6053.0,3517.0,540.0,8.25,12.61,8.71,14.4,16085.0
2026-05-25,9,15385.0,4.67,11.04,6054.0,5973.0,3550.0,522.0,8.07,12.53,8.57,14.3,16099.0
2026-05-25,10,15454.0,4.57,11.07,5313.0,5025.0,2914.0,448.0,6.58,9.97,7.04,11.37,13700.0
2026-05-25,11,11833.0,4.99,12.02,4367.0,3474.0,1441.0,342.0,4.57,6.43,5.02,7.19,9624.0
2026-05-25,12,982.0,5.33,13.86,4309.0,3251.0,1032.0,328.0,4.02,5.57,4.49,6.09,8920.0
2026-05-25,13,-9.0,5.37,14.26,4410.0,3296.0,1112.0,330.0,4.08,5.61,4.47,6.13,9148.0
2026-05-25,14,-6.0,5.37,14.38,4431.0,3244.0,1018.0,338.0,4.04,5.62,4.48,6.14,9031.0
2026-05-25,15,2.0,5.38,14.34,4405.0,3263.0,1125.0,327.0,4.17,5.73,4.59,6.26,9120.0
2026-05-25,16,10495.0,5.36,13.27,4707.0,4027.0,1581.0,385.0,4.72,6.92,5.15,7.85,10700.0
2026-05-25,17,12918.0,5.28,12.21,5577.0,5425.0,2858.0,486.0,6.65,10.21,7.13,11.68,14347.0
2026-05-25,18,13006.0,4.84,12.1,5922.0,5925.0,3441.0,535.0,7.59,11.87,8.07,13.6,15823.0
2026-05-25,19,13285.0,4.39,12.27,5858.0,5845.0,3338.0,518.0,7.65,11.76,8.11,13.47,15560.0
2026-05-25,20,13667.0,4.01,12.68,5758.0,5776.0,3376.0,520.0,7.71,11.79,8.16,13.45,15429.0
2026-05-25,21,13647.0,3.72,12.45,5369.0,5346.0,3048.0,511.0,6.81,10.33,7.24,11.85,14274.0
2026-05-25,22,13624.0,3.73,12.35,4272.0,4129.0,2002.0,376.0,4.95,7.12,5.34,8.1,10779.0
2026-05-25,23,4338.0,4.14,14.96,3805.0,3220.0,1455.0,295.0,3.79,5.31,4.18,5.84,8776.0
2026-05-26,0,2057.0,4.44,16.4,3590.0,3324.0,1987.0,288.0,3.16,4.73,3.46,5.23,9189.0
2026-05-26,1,1906.0,4.69,17.09,3381.0,3082.0,1780.0,271.0,3.13,4.58,3.47,5.07,8514.0
2026-05-26,2,1912.0,4.95,17.28,3221.0,2914.0,1641.0,258.0,3.26,4.58,3.59,5.06,8035.0
2026-05-26,3,1868.0,5.2,17.42,3186.0,2936.0,1609.0,255.0,3.46,4.77,3.8,5.25,7986.0
2026-05-26,4,4310.0,5.41,15.01,3748.0,3641.0,2536.0,314.0,4.34,6.37,4.7,6.93,10238.0
2026-05-26,5,15081.0,5.5,11.83,4972.0,5311.0,3772.0,455.0,6.67,10.39,7.05,11.87,14510.0
2026-05-26,6,16598.0,5.5,11.39,5775.0,6221.0,3872.0,561.0,8.06,12.52,8.51,14.37,16429.0
2026-05-26,7,16328.0,5.36,10.89,6013.0,6275.0,3530.0,608.0,8.36,12.75,8.83,14.57,16426.0
2026-05-26,8,15688.0,5.21,10.87,6136.0,6113.0,3448.0,533.0,8.12,12.64,8.6,14.48,16229.0
2026-05-26,9,15422.0,4.97,10.65,6189.0,6044.0,3463.0,541.0,8.08,12.66,8.57,14.47,16236.0
2026-05-26,10,15606.0,4.86,10.72,5379.0,5045.0,2890.0,478.0,6.49,9.95,6.99,11.33,13793.0
2026-05-26,11,9552.0,5.15,12.49,4373.0,3527.0,1428.0,369.0,4.51,6.39,4.98,7.14,9697.0
2026-05-26,12,1010.0,5.36,13.6,4272.0,3219.0,964.0,341.0,4.02,5.49,4.46,6.01,8796.0
2026-05-26,13,-2.0,5.39,13.99,4298.0,3301.0,1127.0,319.0,3.98,5.51,4.41,6.04,9044.0
2026-05-26,14,-2.0,5.4,14.09,4388.0,3303.0,1001.0,322.0,3.99,5.52,4.43,6.05,9014.0
2026-05-26,15,3.0,5.41,14.22,4384.0,3316.0,1050.0,327.0,4.02,5.59,4.48,6.12,9077.0
2026-05-26,16,11497.0,5.44,12.73,4738.0,4111.0,1642.0,410.0,4.82,7.04,5.24,7.99,10902.0
2026-05-26,17,12774.0,5.34,12.14,5619.0,5460.0,2847.0,500.0,6.65,10.28,7.12,11.77,14426.0
2026-05-26,18,12889.0,4.86,12.08,5981.0,5927.0,3470.0,534.0,7.55,11.84,8.03,13.6,15912.0
2026-05-26,19,13000.0,4.38,11.98,5886.0,5872.0,3424.0,543.0,7.56,11.73,8.02,13.46,15725.0
2026-05-26,20,13201.0,3.92,11.6,5807.0,5838.0,3342.0,573.0,7.57,11.68,8.05,13.36,15561.0
2026-05-26,21,13887.0,3.59,11.49,5483.0,5419.0,3136.0,498.0,6.74,10.4,7.17,11.94,14535.0
2026-05-26,22,13370.0,3.55,10.6,4643.0,4375.0,2242.0,386.0,5.01,7.54,5.43,8.65,11646.0
2026-05-26,23,6252.0,3.69,8.15,3709.0,2819.0,973.0,310.0,3.38,4.7,3.76,5.36,7811.0
2026-05-27,0,4654.0,3.64,11.92,3487.0,2875.0,1610.0,276.0,2.84,4.18,3.1,4.75,8248.0
2026-05-27,1,2389.0,3.94,12.11,3540.0,2868.0,1857.0,274.0,3.05,4.49,3.31,4.98,8538.0
2026-05-27,2,2517.0,4.26,13.36,3419.0,2713.0,1886.0,265.0,3.08,4.61,3.41,5.08,8282.0
2026-05-27,3,2591.0,4.6,13.87,3171.0,2536.0,1691.0,249.0,2.94,4.23,3.23,4.7,7647.0
2026-05-27,4,6118.0,4.92,12.57,3849.0,3642.0,2667.0,365.0,4.0,6.18,4.37,6.74,10523.0
2026-05-27,5,15841.0,5.24,12.12,5171.0,5420.0,3822.0,487.0,6.62,10.47,7.02,11.94,14900.0
2026-05-27,6,16626.0,5.29,11.27,5888.0,6232.0,3797.0,571.0,7.99,12.49,8.42,14.34,16488.0
2026-05-27,7,16038.0,5.11,10.52,6125.0,6292.0,3558.0,569.0,8.27,12.78,8.73,14.65,16543.0
2026-05-27,8,15641.0,4.91,9.9,6099.0,6185.0,3571.0,545.0,8.12,12.64,8.57,14.44,16400.0
2026-05-27,9,15591.0,4.7,9.67,6137.0,6076.0,3645.0,522.0,7.99,12.52,8.45,14.35,16379.0
2026-05-27,10,13764.0,4.52,10.5,5527.0,5248.0,3019.0,482.0,6.47,10.17,6.94,11.62,14277.0
2026-05-27,11,11239.0,4.47,12.41,4496.0,3676.0,1652.0,382.0,4.5,6.58,4.93,7.46,10206.0
2026-05-27,12,979.0,4.6,13.31,4299.0,3196.0,990.0,318.0,3.85,5.32,4.25,5.84,8804.0
2026-05-27,13,-3.0,4.62,13.55,4358.0,3255.0,1013.0,313.0,3.83,5.33,4.25,5.86,8939.0
2026-05-27,14,0.0,4.62,13.79,4414.0,3294.0,1001.0,307.0,3.91,5.41,4.33,5.94,9016.0
2026-05-27,15,-8.0,4.63,13.85,4370.0,3369.0,999.0,308.0,3.97,5.47,4.39,5.99,9046.0
2026-05-27,16,8494.0,4.32,13.44,4779.0,4062.0,1597.0,386.0,4.65,6.94,5.09,7.89,10824.0
2026-05-27,17,15990.0,4.35,10.4,5731.0,5553.0,3069.0,503.0,6.43,10.2,6.91,11.78,14856.0
2026-05-27,18,16073.0,4.29,9.91,6071.0,5980.0,3465.0,520.0,7.47,11.9,7.94,13.67,16036.0
2026-05-27,19,15980.0,4.19,9.69,5924.0,6013.0,3403.0,534.0,7.6,11.83,8.07,13.55,15874.0
2026-05-27,20,16081.0,4.11,9.78,5905.0,6178.0,3336.0,529.0,7.58,11.76,8.05,13.48,15948.0
2026-05-27,21,14402.0,3.99,9.99,5484.0,5468.0,3211.0,495.0,6.57,10.36,7.01,11.76,14658.0
2026-05-27,22,8014.0,3.99,12.43,4412.0,3894.0,2116.0,360.0,4.44,6.73,4.86,7.57,10782.0
2026-05-27,23,7.0,4.01,15.68,3819.0,2862.0,1253.0,279.0,3.31,4.72,3.67,5.19,8214.0
2026-05-28,0,2223.0,4.14,14.89,3620.0,3097.0,2099.0,310.0,2.8,4.41,3.04,4.89,9126.0
2026-05-28,1,2628.0,4.48,15.42,3465.0,2994.0,1767.0,281.0,2.97,4.42,3.27,4.9,8506.0
2026-05-28,2,2666.0,4.83,16.22,3250.0,2689.0,1549.0,244.0,2.99,4.25,3.31,4.73,7732.0
2026-05-28,3,2689.0,5.18,16.85,3101.0,2609.0,1445.0,242.0,3.04,4.22,3.36,4.69,7397.0
2026-05-28,4,5287.0,5.48,16.7,3777.0,3637.0,2631.0,316.0,4.12,6.27,4.48,6.86,10361.0
2026-05-28,5,14555.0,5.47,11.11,5018.0,5279.0,3666.0,461.0,6.54,10.29,6.94,11.83,14423.0
2026-05-28,6,16956.0,5.42,11.75,5857.0,6176.0,3876.0,569.0,7.96,12.47,8.4,14.32,16478.0
2026-05-28,7,16492.0,5.32,11.11,6068.0,6265.0,3575.0,580.0,8.3,12.79,8.75,14.63,16488.0
2026-05-28,8,16138.0,5.2,10.97,6078.0,6127.0,3511.0,534.0,8.2,12.72,8.68,14.54,16250.0
2026-05-28,9,15647.0,5.01,10.97,6123.0,5999.0,3604.0,531.0,8.07,12.61,8.58,14.41,16258.0
2026-05-28,10,13695.0,4.84,11.78,5401.0,5074.0,2998.0,485.0,6.52,10.15,7.02,11.54,13958.0
2026-05-28,11,10144.0,4.73,13.96,4424.0,3652.0,1688.0,377.0,4.61,6.66,5.06,7.53,10141.0
2026-05-28,12,1282.0,4.77,14.36,4333.0,3249.0,1046.0,314.0,3.99,5.58,4.44,6.09,8942.0
2026-05-28,13,9.0,4.79,14.69,4366.0,3296.0,1068.0,312.0,4.08,5.63,4.47,6.1,9042.0
2026-05-28,14,7.0,4.79,14.65,4380.0,3260.0,1063.0,319.0,3.99,5.58,4.41,6.05,9022.0
2026-05-28,15,-2.0,4.8,14.7,4405.0,3305.0,1018.0,332.0,4.01,5.58,4.44,6.05,9059.0
2026-05-28,16,10448.0,4.74,13.49,4744.0,4009.0,1590.0,398.0,4.75,6.96,5.19,7.9,10741.0
2026-05-28,17,14128.0,4.68,11.84,5659.0,5458.0,2871.0,495.0,6.64,10.23,7.11,11.76,14482.0
2026-05-28,18,14406.0,4.43,11.56,5956.0,5923.0,3364.0,549.0,7.57,11.83,8.03,13.56,15792.0
2026-05-28,19,14550.0,4.14,11.61,5936.0,5857.0,3396.0,562.0,7.54,11.76,8.01,13.48,15751.0
2026-05-28,20,14630.0,3.88,11.45,5876.0,5839.0,3331.0,537.0,7.56,11.72,8.03,13.42,15584.0
2026-05-28,21,14245.0,3.67,10.81,5421.0,5320.0,3196.0,484.0,6.57,10.21,7.01,11.73,14422.0
2026-05-28,22,13903.0,3.69,10.37,4539.0,4378.0,2329.0,419.0,5.06,7.62,5.46,8.66,11666.0
2026-05-28,23,7960.0,4.07,10.58,3684.0,2887.0,1293.0,347.0,3.37,4.78,3.75,5.38,8211.0
2026-05-29,0,954.0,4.21,14.5,3502.0,3077.0,2012.0,296.0,2.86,4.4,3.11,4.88,8887.0
2026-05-29,1,3158.0,4.53,14.09,3425.0,2912.0,2013.0,280.0,2.95,4.49,3.24,4.97,8630.0
2026-05-29,2,3170.0,4.94,14.69,3390.0,2961.0,1928.0,273.0,3.22,4.72,3.53,5.2,8552.0
2026-05-29,3,2026.0,5.29,15.97,3106.0,2572.0,1638.0,262.0,3.05,4.3,3.35,4.77,7577.0
2026-05-29,4,4757.0,5.48,17.1,3839.0,3699.0,2709.0,344.0,4.31,6.5,4.67,7.09,10590.0
2026-05-29,5,14460.0,5.44,11.7,5043.0,5287.0,3727.0,479.0,6.62,10.35,7.01,11.87,14536.0
2026-05-29,6,15360.0,5.32,11.51,5944.0,6230.0,3745.0,544.0,7.95,12.47,8.4,14.34,16463.0
2026-05-29,7,15000.0,4.99,11.54,6100.0,6346.0,3603.0,556.0,8.32,12.87,8.78,14.74,16605.0
2026-05-29,8,14972.0,4.67,11.27,6110.0,6119.0,3592.0,583.0,8.04,12.61,8.52,14.43,16405.0
2026-05-29,9,14739.0,4.36,10.71,6188.0,6047.0,3479.0,531.0,7.99,12.54,8.46,14.36,16245.0
2026-05-29,10,14487.0,4.1,10.2,5576.0,5238.0,2984.0,481.0,6.62,10.26,7.08,11.76,14279.0
2026-05-29,11,11654.0,4.29,11.26,4474.0,3622.0,1560.0,358.0,4.42,6.41,4.85,7.25,10013.0
2026-05-29,12,5.0,4.42,13.06,4248.0,3174.0,946.0,332.0,3.77,5.21,4.2,5.73,8700.0
2026-05-29,13,3.0,4.43,13.61,4320.0,3274.0,957.0,334.0,3.88,5.34,4.29,5.86,8884.0
2026-05-29,14,7.0,4.43,13.31,4367.0,3155.0,943.0,314.0,3.83,5.31,4.25,5.82,8780.0
2026-05-29,15,147.0,4.44,14.21,4409.0,3248.0,1062.0,331.0,3.95,5.55,4.38,6.07,9050.0
2026-05-29,16,13009.0,4.57,12.39,4869.0,4138.0,1856.0,422.0,4.85,7.28,5.31,8.26,11286.0
2026-05-29,17,13261.0,4.49,11.91,5749.0,5515.0,2975.0,499.0,6.64,10.46,7.12,11.95,14737.0
2026-05-29,18,13757.0,4.1,11.55,6031.0,5966.0,3462.0,542.0,7.64,11.99,8.12,13.75,16000.0
2026-05-29,19,13919.0,3.74,11.56,5808.0,5715.0,3271.0,527.0,7.63,11.72,8.1,13.39,15320.0
2026-05-29,20,13967.0,3.44,11.45,5814.0,5698.0,3292.0,545.0,7.59,11.64,8.04,13.29,15348.0
2026-05-29,21,14142.0,3.2,11.44,5470.0,5266.0,3027.0,500.0,6.72,10.27,7.16,11.76,14263.0
2026-05-29,22,14315.0,3.29,11.92,4318.0,4060.0,2121.0,405.0,4.8,7.1,5.2,8.09,10905.0
2026-05-29,23,3749.0,3.75,15.07,3836.0,2965.0,1332.0,316.0,3.44,4.88,3.79,5.37,8448.0
2026-05-30,0,2634.0,4.11,14.62,3499.0,3004.0,1940.0,277.0,2.71,4.19,2.96,4.68,8721.0
2026-05-30,1,2652.0,4.45,14.93,3492.0,3129.0,1903.0,274.0,2.95,4.47,3.26,4.96,8798.0
2026-05-30,2,2831.0,4.81,16.71,3282.0,2879.0,1600.0,262.0,3.02,4.35,3.35,4.83,8022.0
2026-05-30,3,2696.0,5.18,15.33,2988.0,2436.0,1327.0,258.0,2.88,3.97,3.17,4.43,7009.0
2026-05-30,4,10002.0,5.47,14.65,3785.0,3638.0,2517.0,323.0,4.06,6.2,4.4,7.06,10263.0
2026-05-30,5,13969.0,5.46,12.32,4826.0,5057.0,3400.0,429.0,6.1,9.52,6.49,10.83,13712.0
2026-05-30,6,15052.0,5.36,11.31,5487.0,5701.0,3296.0,504.0,7.52,11.31,7.96,12.95,14987.0
2026-05-30,7,15078.0,5.21,11.11,5777.0,5946.0,3254.0,569.0,8.02,12.02,8.46,13.71,15546.0
2026-05-30,8,14777.0,5.0,10.61,5910.0,5956.0,3321.0,556.0,7.75,11.89,8.21,13.62,15743.0
2026-05-30,9,14753.0,4.74,10.38,5998.0,5904.0,3295.0,576.0,7.54,11.76,8.01,13.48,15772.0
2026-05-30,10,14611.0,4.55,10.16,5470.0,5200.0,2840.0,478.0,6.38,9.86,6.84,11.33,13988.0
2026-05-30,11,11602.0,4.63,11.23,4498.0,3832.0,1624.0,383.0,4.61,6.7,5.05,7.6,10336.0
2026-05-30,12,71.0,4.72,13.23,4205.0,3248.0,904.0,340.0,4.01,5.41,4.43,5.93,8697.0
2026-05-30,13,5.0,4.73,13.97,4346.0,3352.0,936.0,329.0,4.02,5.51,4.46,6.04,8962.0
2026-05-30,14,9.0,4.74,14.26,4392.0,3374.0,963.0,328.0,4.11,5.6,4.52,6.14,9056.0
2026-05-30,15,9.0,4.74,14.33,4353.0,3354.0,1047.0,346.0,4.12,5.63,4.54,6.16,9101.0
2026-05-30,16,11986.0,4.81,12.72,4739.0,4064.0,1676.0,417.0,4.77,6.99,5.21,7.93,10896.0
2026-05-30,17,12988.0,4.79,12.47,5544.0,5284.0,2659.0,478.0,6.41,9.81,6.87,11.23,13965.0
2026-05-30,18,12702.0,4.42,12.54,5762.0,5650.0,3081.0,492.0,7.36,11.18,7.83,12.81,14985.0
2026-05-30,19,12683.0,4.03,12.72,5624.0,5469.0,2987.0,480.0,7.33,11.03,7.81,12.59,14560.0
2026-05-30,20,13259.0,3.73,12.23,5508.0,5382.0,2994.0,499.0,7.33,10.87,7.78,12.4,14384.0
2026-05-30,21,13543.0,3.54,12.04,5140.0,4939.0,2686.0,442.0,6.49,9.56,6.95,10.93,13207.0
2026-05-30,22,8312.0,3.4,15.17,4096.0,3744.0,1805.0,365.0,4.72,6.73,5.13,7.62,10010.0
2026-05-30,23,3602.0,3.49,17.02,3590.0,2821.0,1306.0,299.0,3.61,4.94,3.95,5.41,8016.0
2026-05-31,0,2050.0,3.84,17.14,3525.0,3100.0,1759.0,279.0,2.96,4.43,3.26,4.92,8663.0
2026-05-31,1,2035.0,4.11,16.95,3417.0,3051.0,1860.0,287.0,3.1,4.56,3.39,5.04,8614.0
2026-05-31,2,2064.0,4.38,17.36,3354.0,3044.0,1713.0,262.0,3.24,4.64,3.58,5.14,8373.0
2026-05-31,3,2106.0,4.65,17.84,3180.0,2860.0,1464.0,254.0,3.28,4.55,3.64,5.03,7758.0
2026-05-31,4,12074.0,5.01,16.64,3773.0,3714.0,2399.0,319.0,4.19,6.28,4.54,7.14,10205.0
2026-05-31,5,14818.0,5.24,16.12,4812.0,5018.0,3441.0,418.0,6.11,9.55,6.5,10.85,13689.0
2026-05-31,6,14215.0,5.17,14.86,5410.0,5589.0,3402.0,482.0,7.6,11.38,8.03,13.0,14882.0
2026-05-31,7,14094.0,4.91,13.24,5590.0,5739.0,3161.0,500.0,8.17,12.0,8.62,13.65,14989.0
2026-05-31,8,14796.0,4.73,12.48,5696.0,5680.0,3271.0,529.0,7.89,11.8,8.34,13.46,15178.0
2026-05-31,9,14674.0,4.53,12.15,5805.0,5762.0,3319.0,583.0,7.54,11.62,8.01,13.29,15468.0
2026-05-31,10,14579.0,4.36,11.87,5444.0,5133.0,2862.0,477.0,6.49,9.96,6.97,11.37,13916.0
2026-05-31,11,12866.0,4.51,12.69,4420.0,3856.0,1602.0,374.0,4.73,6.78,5.19,7.68,10251.0
2026-05-31,12,1085.0,4.72,14.67,4216.0,3512.0,913.0,345.0,4.2,5.69,4.66,6.19,8986.0
2026-05-31,13,10.0,4.73,15.14,4249.0,3401.0,988.0,325.0,4.31,5.76,4.73,6.24,8963.0
2026-05-31,14,7.0,4.74,16.44,4225.0,3417.0,1070.0,324.0,4.43,5.96,4.87,6.45,9036.0
2026-05-31,15,5.0,4.75,14.07,3958.0,3081.0,3448.0,326.0,4.2,5.49,4.61,5.97,10811.0
2026-05-31,16,10637.0,4.79,14.69,4270.0,3659.0,1181.0,355.0,4.75,6.55,5.17,7.38,9465.0
2026-05-31,17,12663.0,4.87,14.23,4974.0,4799.0,2350.0,448.0,6.29,9.06,6.72,10.26,12570.0
2026-05-31,18,13916.0,4.72,13.55,5467.0,5360.0,3112.0,482.0,7.35,10.93,7.79,12.47,14421.0
2026-05-31,19,13181.0,4.54,14.31,5345.0,5266.0,3001.0,485.0,7.41,10.84,7.85,12.33,14097.0
2026-05-31,20,10739.0,4.14,16.09,5269.0,5414.0,3019.0,473.0,7.34,10.75,7.79,12.24,14174.0
2026-05-31,21,11100.0,3.68,16.17,4964.0,4862.0,2707.0,451.0,6.52,9.47,6.95,10.77,12984.0
2026-05-31,22,9960.0,3.47,16.86,4304.0,3979.0,2038.0,384.0,5.25,7.46,5.65,8.42,10704.0
2026-05-31,23,3482.0,3.47,18.44,3496.0,2773.0,1211.0,280.0,3.53,4.84,3.9,5.32,7760.0
2025-03-01,0,4382.0,3.38,16.42,3792.0,2674.0,2299.0,276.0,4.65,4.2,5.17,4.39,9041.0
2025-03-01,1,3456.0,3.82,16.95,3633.0,2476.0,2154.0,240.0,4.67,4.33,5.26,4.42,8503.0
2025-03-01,2,3613.0,4.26,18.35,3417.0,2292.0,1985.0,221.0,4.74,4.44,5.34,4.53,7915.0
2025-03-01,3,3654.0,4.71,18.64,3315.0,2334.0,2205.0,224.0,4.85,4.69,5.57,4.73,8078.0
2025-03-01,4,2665.0,5.11,18.99,3444.0,2560.0,2402.0,239.0,4.98,4.89,5.61,5.0,8645.0
2025-03-01,5,9277.0,5.16,17.6,4212.0,3601.0,2690.0,318.0,5.9,6.7,6.92,7.26,10821.0
2025-03-01,6,11875.0,5.01,15.82,4872.0,4450.0,2598.0,436.0,7.3,8.75,8.72,9.5,12356.0
2025-03-01,7,11996.0,4.68,12.91,5602.0,5237.0,3168.0,526.0,7.97,10.22,9.52,11.25,14533.0
2025-03-01,8,13286.0,4.25,11.46,6043.0,5577.0,3597.0,476.0,7.96,10.55,9.45,11.72,15693.0
2025-03-01,9,12835.0,3.74,10.27,6296.0,5612.0,3742.0,464.0,7.86,10.57,9.36,11.76,16114.0
2025-03-01,10,12035.0,3.21,10.42,5801.0,5174.0,3080.0,425.0,6.97,9.04,8.33,10.05,14480.0
2025-03-01,11,11836.0,2.94,10.25,4983.0,4434.0,2049.0,400.0,5.87,6.88,6.81,7.61,11867.0
2025-03-01,12,11522.0,2.91,9.75,4565.0,4117.0,1088.0,349.0,5.46,6.21,6.2,6.8,10119.0
2025-03-01,13,11580.0,2.99,9.9,4547.0,3942.0,835.0,346.0,5.44,6.17,6.2,6.72,9670.0
2025-03-01,14,11544.0,3.08,9.99,4572.0,3927.0,1125.0,337.0,5.48,6.18,6.23,6.73,9962.0
2025-03-01,15,11590.0,3.17,10.07,4565.0,3870.0,1053.0,336.0,5.45,6.21,6.22,6.74,9824.0
2025-03-01,16,11592.0,3.25,10.15,4559.0,4114.0,1066.0,370.0,5.55,6.29,6.31,6.85,10108.0
2025-03-01,17,11779.0,3.26,10.54,5025.0,4781.0,1837.0,398.0,6.18,8.09,7.21,8.89,12040.0
2025-03-01,18,12551.0,2.96,11.77,5920.0,5231.0,3432.0,443.0,7.51,9.63,8.85,10.77,15026.0
2025-03-01,19,13239.0,2.63,12.78,5829.0,5000.0,3269.0,433.0,7.54,9.6,8.96,10.65,14531.0
2025-03-01,20,14014.0,2.45,14.32,5557.0,4909.0,3063.0,402.0,7.52,9.59,8.85,10.45,13931.0
2025-03-01,21,13375.0,2.39,16.34,5193.0,4473.0,3131.0,402.0,6.57,8.32,7.79,9.1,13198.0
2025-03-01,22,6981.0,2.11,19.28,4156.0,3383.0,1968.0,319.0,5.32,5.83,6.02,6.26,9826.0
2025-03-01,23,5248.0,2.03,16.66,3902.0,2801.0,1780.0,264.0,4.93,4.8,5.51,4.96,8748.0
2025-03-02,0,4958.0,2.61,15.05,3739.0,2741.0,2212.0,235.0,4.66,4.38,5.19,4.51,8926.0
2025-03-02,1,5035.0,3.23,15.87,3623.0,2602.0,2121.0,221.0,4.69,4.48,5.2,4.57,8566.0
2025-03-02,2,5234.0,3.87,17.44,3337.0,2295.0,1977.0,212.0,4.67,4.4,5.24,4.52,7821.0
2025-03-02,3,5209.0,4.52,17.63,3201.0,2314.0,2022.0,221.0,4.77,4.74,5.37,4.69,7759.0
2025-03-02,4,5072.0,5.16,17.21,3486.0,2698.0,2405.0,249.0,5.08,5.3,5.86,5.31,8838.0
2025-03-02,5,10259.0,5.45,16.52,4007.0,3518.0,2518.0,296.0,5.81,6.72,6.83,7.15,10339.0
2025-03-02,6,13301.0,5.52,15.83,4685.0,4367.0,2728.0,455.0,7.19,8.93,8.59,9.61,12235.0
2025-03-02,7,12280.0,5.39,13.62,5220.0,5174.0,2953.0,468.0,7.58,10.25,9.01,11.16,13817.0
2025-03-02,8,11754.0,4.92,12.21,5944.0,5468.0,3404.0,452.0,7.98,10.41,9.48,11.56,15268.0
2025-03-02,9,12229.0,4.32,12.64,6134.0,5646.0,3679.0,451.0,7.95,10.44,9.44,11.64,15909.0
2025-03-02,10,12354.0,3.76,12.39,5882.0,5302.0,3596.0,430.0,7.32,9.52,8.69,10.57,15211.0
2025-03-02,11,12441.0,3.5,12.34,4943.0,4458.0,2188.0,411.0,6.07,7.22,7.11,7.93,12001.0
2025-03-02,12,12333.0,3.57,12.27,4565.0,3850.0,1131.0,363.0,5.59,6.08,6.34,6.59,9910.0
2025-03-02,13,11523.0,3.69,12.69,4572.0,3809.0,1297.0,346.0,5.62,6.06,6.38,6.57,10025.0
2025-03-02,14,11633.0,3.77,13.2,4579.0,3747.0,1235.0,325.0,5.64,6.05,6.4,6.57,9886.0
2025-03-02,15,11738.0,3.88,13.61,4571.0,3754.0,1929.0,314.0,5.64,6.06,6.41,6.58,10567.0
2025-03-02,16,11669.0,4.0,13.48,4544.0,3847.0,1306.0,359.0,5.63,6.03,6.4,6.55,10056.0
2025-03-02,17,11698.0,4.03,13.67,5102.0,4491.0,2106.0,376.0,6.27,7.44,7.33,8.18,12075.0
2025-03-02,18,11121.0,3.66,14.02,5813.0,5204.0,3225.0,418.0,7.38,9.42,8.69,10.45,14659.0
2025-03-02,19,11039.0,3.1,13.72,5730.0,5152.0,3321.0,446.0,7.51,9.56,8.94,10.6,14649.0
2025-03-02,20,11313.0,2.59,13.98,5576.0,5074.0,3122.0,428.0,7.5,9.49,8.85,10.46,14201.0
2025-03-02,21,11924.0,2.2,15.35,5190.0,4637.0,2871.0,391.0,6.74,8.53,8.0,9.29,13089.0
2025-03-02,22,9560.0,1.97,17.11,4320.0,3728.0,2089.0,336.0,5.57,6.26,6.37,6.75,10473.0
2025-03-02,23,4631.0,2.18,17.78,3749.0,2680.0,1679.0,256.0,4.84,4.67,5.47,4.75,8365.0
2025-03-03,0,4513.0,2.75,17.77,3515.0,2502.0,1939.0,231.0,4.54,4.32,5.09,4.27,8186.0
2025-03-03,1,4437.0,3.3,17.56,3390.0,2336.0,1854.0,217.0,4.6,4.27,5.15,4.35,7797.0
2025-03-03,2,4398.0,3.85,17.95,3299.0,2329.0,2035.0,216.0,4.75,4.66,5.32,4.65,7879.0
2025-03-03,3,4460.0,4.39,19.01,3246.0,2395.0,2186.0,219.0,4.81,4.76,5.45,4.76,8046.0
2025-03-03,4,4281.0,4.94,18.98,3330.0,2570.0,2321.0,239.0,4.9,4.88,5.57,5.0,8460.0
2025-03-03,5,11079.0,5.24,16.96,4076.0,3602.0,2943.0,320.0,5.67,6.55,6.57,7.06,10941.0
2025-03-03,6,14832.0,5.32,14.49,5386.0,4689.0,3401.0,450.0,7.41,8.83,8.9,9.7,13926.0
2025-03-03,7,13336.0,5.1,11.85,5966.0,5468.0,3442.0,530.0,7.87,10.43,9.42,11.54,15407.0
