date,hour,BP_Qin,BP_Level,BP_Inlet,BP_F_Kingkeaw1,BP_F_Kingkeaw2,BP_F_Epec,BP_P_Kingkeaw1,BP_P_Kingkeaw2,BP_P_Epec,TotalFlow
2025-04-12,6,20869.0,5.1,6.23,7561.0,7823.0,9122.0,21.45,21.49,19.56,24507.0
2025-04-12,7,20744.0,4.68,6.62,7511.0,7695.0,9627.0,21.09,21.54,20.74,24833.0
2025-04-12,8,22124.0,4.28,6.86,7331.0,7472.0,9406.0,19.94,20.49,19.62,24209.0
2025-04-12,9,22521.0,4.16,7.12,7192.0,7388.0,8139.0,19.06,19.11,14.81,22719.0
2025-04-12,10,22688.0,4.16,7.3,6234.0,8281.0,7579.0,18.78,19.07,13.43,22094.0
2025-04-12,11,22312.0,4.12,7.46,4885.0,10448.0,7548.0,19.54,19.77,13.36,22880.0
2025-04-12,12,22326.0,4.03,7.48,4888.0,10444.0,7555.0,19.44,20.07,13.49,22888.0
2025-04-12,13,22670.0,3.98,7.6,4793.0,10264.0,7662.0,19.1,19.82,14.08,22719.0
2025-04-12,14,22752.0,3.93,7.62,4895.0,10387.0,7558.0,19.58,19.59,13.85,22840.0
2025-04-12,15,22542.0,3.91,7.63,4783.0,10222.0,7552.0,18.95,19.02,13.85,22556.0
2025-04-12,16,22264.0,3.86,7.58,4778.0,10201.0,7625.0,18.69,18.18,13.86,22603.0
2025-04-12,17,22214.0,3.8,7.29,4725.0,10105.0,7783.0,18.47,17.86,14.26,22613.0
2025-04-12,18,22419.0,3.73,6.96,4672.0,9980.0,7786.0,18.62,18.29,14.48,22438.0
2025-04-12,19,22512.0,3.77,6.75,4530.0,9645.0,6985.0,18.1,17.99,12.73,21160.0
2025-04-12,20,19128.0,3.8,6.63,4193.0,8975.0,6127.0,16.63,16.62,10.73,19295.0
2025-04-12,21,14016.0,3.62,6.55,3830.0,8136.0,5389.0,14.48,14.56,9.29,17355.0
2025-04-12,22,13236.0,3.32,6.51,3309.0,7030.0,4281.0,11.8,11.99,7.1,14620.0
2025-04-12,23,13331.0,3.29,6.48,275.0,8661.0,3457.0,9.49,9.81,5.71,12394.0
2025-04-13,0,15069.0,3.47,6.46,-128.0,8417.0,3440.0,7.95,8.2,5.53,11729.0
2025-04-13,1,15337.0,3.86,6.42,-110.0,7776.0,3377.0,7.31,7.63,5.61,11043.0
2025-04-13,2,15373.0,4.27,6.4,-143.0,7702.0,3496.0,7.24,7.62,5.81,11055.0
2025-04-13,3,15201.0,4.67,6.39,-155.0,7620.0,3581.0,7.28,7.62,6.01,11046.0
2025-04-13,4,15834.0,5.05,6.36,-147.0,7698.0,3712.0,7.31,7.62,6.14,11263.0
2025-04-13,5,15830.0,5.5,6.91,-148.0,8098.0,4442.0,7.88,8.19,7.05,12392.0
2025-04-13,6,16112.0,5.64,8.44,-141.0,9993.0,6175.0,10.29,10.76,10.51,16027.0
2025-04-13,7,16741.0,5.47,8.5,-145.0,11881.0,7420.0,13.16,14.0,13.36,19157.0
2025-04-13,8,17139.0,5.13,8.32,-149.0,13477.0,7693.0,16.02,16.92,14.31,21022.0
2025-04-13,9,17974.0,4.76,8.2,-128.0,14161.0,7135.0,17.42,17.71,12.97,21168.0
2025-04-13,10,18411.0,4.48,8.11,-123.0,13868.0,6988.0,17.01,17.6,12.76,20734.0
2025-04-13,11,18590.0,4.28,7.98,-122.0,13685.0,6652.0,16.63,17.58,12.08,20215.0
2025-04-13,12,18702.0,4.11,7.99,-116.0,13977.0,6494.0,17.15,17.71,11.98,20355.0
2025-04-13,13,18405.0,3.92,8.54,-121.0,14007.0,6328.0,17.0,18.25,11.73,20214.0
2025-04-13,14,19110.0,3.81,8.79,-96.0,14040.0,5660.0,17.11,17.39,10.39,19604.0
2025-04-13,15,19283.0,3.74,8.8,-84.0,13711.0,6004.0,16.39,16.79,10.9,19631.0
2025-04-13,16,19526.0,3.61,8.8,-94.0,14173.0,6851.0,17.18,16.33,12.34,20930.0
2025-04-13,17,19377.0,3.45,8.58,-132.0,14296.0,6922.0,17.34,17.28,12.55,21085.0
2025-04-13,18,19628.0,3.26,8.49,-168.0,14583.0,6762.0,17.86,17.29,12.17,21177.0
2025-04-13,19,18731.0,3.1,9.14,-187.0,13864.0,6369.0,16.97,16.91,11.5,20046.0
2025-04-13,20,18027.0,2.97,8.92,-200.0,13517.0,5713.0,16.7,16.76,10.32,19031.0
2025-04-13,21,17471.0,2.92,8.5,-198.0,12344.0,4467.0,14.58,14.82,7.96,16614.0
2025-04-13,22,15787.0,3.04,8.95,-206.0,10706.0,3496.0,11.87,12.18,6.25,13995.0
2025-04-13,23,13745.0,3.23,10.15,-208.0,8881.0,2692.0,9.23,9.43,5.14,11365.0
2025-04-14,0,13652.0,3.47,9.42,-189.0,8390.0,2999.0,7.93,8.12,4.99,11200.0
2025-04-14,1,14965.0,3.75,8.41,-180.0,8090.0,2938.0,7.78,8.13,5.21,10848.0
2025-04-14,2,16924.0,4.23,7.33,-183.0,8126.0,2842.0,7.85,8.12,5.07,10785.0
2025-04-14,3,14944.0,4.68,8.56,-174.0,8012.0,3273.0,7.87,8.11,5.82,11110.0
2025-04-14,4,14077.0,4.99,8.98,-172.0,7737.0,3475.0,7.51,7.79,6.16,11039.0
2025-04-14,5,13403.0,5.19,8.78,-169.0,8108.0,3870.0,7.97,8.28,6.66,11809.0
2025-04-14,6,13844.0,5.27,9.07,-175.0,9207.0,4750.0,9.35,9.76,7.83,13783.0
2025-04-14,7,16577.0,5.2,9.63,-181.0,11357.0,6101.0,12.59,13.12,10.75,17276.0
2025-04-14,8,16860.0,5.02,8.38,-178.0,12766.0,6684.0,15.07,15.6,12.2,19272.0
2025-04-14,9,17033.0,4.74,8.2,-186.0,13576.0,6459.0,16.57,17.15,11.61,19850.0
2025-04-14,10,17480.0,4.47,8.1,-170.0,13688.0,6003.0,16.66,17.21,10.83,19521.0
2025-04-14,11,17641.0,4.27,8.0,-163.0,13571.0,5979.0,16.44,17.2,10.59,19387.0
2025-04-14,12,17970.0,4.1,7.97,-151.0,13405.0,5811.0,16.09,17.13,10.46,19065.0
2025-04-14,13,18556.0,3.98,8.11,-129.0,13843.0,5795.0,16.79,17.05,10.39,19510.0
2025-04-14,14,18951.0,3.86,8.18,-121.0,13730.0,6062.0,16.39,16.33,10.79,19672.0
2025-04-14,15,19277.0,3.82,8.32,-138.0,13821.0,6135.0,16.5,17.36,10.89,19817.0
2025-04-14,16,19154.0,3.7,8.23,-144.0,14252.0,6382.0,17.34,17.44,11.36,20490.0
2025-04-14,17,17891.0,3.49,8.21,-156.0,14124.0,6716.0,16.94,16.68,11.94,20684.0
2025-04-14,18,17797.0,3.18,7.82,-158.0,14115.0,6750.0,17.26,16.69,12.08,20707.0
2025-04-14,19,17744.0,2.92,7.92,-178.0,13691.0,6119.0,16.76,16.59,11.01,19632.0
2025-04-14,20,17488.0,2.76,8.14,-192.0,13296.0,5264.0,16.25,16.29,9.56,18369.0
2025-04-14,21,17549.0,2.74,8.13,-188.0,12283.0,4179.0,14.51,14.71,7.68,16275.0
2025-04-14,22,17736.0,2.99,8.43,-187.0,10601.0,3193.0,11.76,12.03,5.85,13607.0
2025-04-14,23,16406.0,3.46,10.03,-188.0,8394.0,2571.0,8.67,9.01,5.0,10776.0
2025-04-15,0,12440.0,3.78,11.07,-177.0,8074.0,3035.0,7.58,7.85,5.02,10932.0
2025-04-15,1,14670.0,4.01,9.76,-175.0,8382.0,3003.0,8.07,8.32,5.22,11211.0
2025-04-15,2,14953.0,4.34,9.09,-173.0,8306.0,2616.0,8.03,8.32,4.99,10749.0
2025-04-15,3,14716.0,4.75,9.04,-167.0,8163.0,2682.0,7.93,8.32,5.16,10678.0
2025-04-15,4,13141.0,5.03,10.13,-167.0,8240.0,2778.0,7.97,8.32,5.23,10851.0
2025-04-15,5,14198.0,5.26,9.38,-166.0,8033.0,3181.0,7.95,8.34,5.69,11047.0
2025-04-15,6,15478.0,5.44,9.94,-166.0,9495.0,4820.0,9.7,10.16,8.16,14150.0
2025-04-15,7,16448.0,5.41,9.68,-168.0,11718.0,6156.0,12.99,13.77,11.09,17706.0
2025-04-15,8,17045.0,5.16,8.35,-171.0,13461.0,6887.0,15.99,16.9,12.77,20177.0
2025-04-15,9,17238.0,4.78,8.1,-183.0,14100.0,6797.0,17.26,18.19,12.47,20714.0
2025-04-15,10,17730.0,4.42,7.94,-165.0,14226.0,6773.0,17.67,18.05,12.46,20834.0
2025-04-15,11,17921.0,4.13,7.74,-163.0,13914.0,6536.0,16.87,17.68,12.07,20286.0
2025-04-15,12,18181.0,3.88,7.59,-161.0,14053.0,6473.0,17.13,17.67,11.97,20364.0
2025-04-15,13,19446.0,3.68,7.88,-148.0,14407.0,6388.0,17.7,17.65,11.94,20647.0
2025-04-15,14,20104.0,3.57,8.03,-145.0,14647.0,6201.0,18.34,16.7,11.47,20702.0
2025-04-15,15,20701.0,3.56,8.27,-156.0,13444.0,6369.0,15.87,16.51,11.71,19656.0
2025-04-15,16,20561.0,3.61,8.91,-172.0,14521.0,6484.0,17.92,18.33,11.88,20833.0
2025-04-15,17,20194.0,3.49,9.38,-172.0,14608.0,6782.0,17.79,17.24,12.53,21217.0
2025-04-15,18,19518.0,3.38,8.86,-175.0,14170.0,6471.0,17.24,17.11,11.85,20465.0
2025-04-15,19,19622.0,3.31,8.8,-173.0,13646.0,5922.0,16.67,16.89,10.79,19395.0
2025-04-15,20,19299.0,3.33,8.68,-171.0,13236.0,5520.0,16.13,16.4,10.02,18584.0
2025-04-15,21,18695.0,3.42,8.48,-171.0,12378.0,4492.0,14.77,15.12,8.18,16699.0
2025-04-15,22,18063.0,3.67,9.26,-175.0,11085.0,3507.0,12.45,12.78,6.36,14417.0
2025-04-15,23,14815.0,3.96,10.24,-160.0,9519.0,2692.0,10.06,10.4,5.3,12050.0
2025-04-16,0,13990.0,4.22,10.19,-138.0,8530.0,2618.0,8.01,8.47,4.74,11010.0
2025-04-16,1,14014.0,4.49,10.02,-133.0,8327.0,2712.0,7.93,8.42,4.88,10906.0
2025-04-16,2,13931.0,4.77,10.21,-144.0,8250.0,2720.0,8.01,8.42,5.11,10826.0
2025-04-16,3,14010.0,5.04,10.51,-150.0,8313.0,2813.0,8.06,8.42,5.19,10975.0
2025-04-16,4,13656.0,5.29,10.53,-160.0,8280.0,3037.0,8.04,8.42,5.57,11157.0
2025-04-16,5,13072.0,5.47,10.33,-150.0,8344.0,3292.0,8.11,8.46,5.77,11486.0
2025-04-16,6,13462.0,5.46,10.93,-144.0,9371.0,5263.0,9.52,9.96,8.95,14490.0
2025-04-16,7,14945.0,5.31,10.13,-148.0,11077.0,6128.0,12.05,12.62,10.78,17056.0
2025-04-16,8,16348.0,5.01,8.87,-144.0,12686.0,6573.0,14.79,15.52,11.8,19115.0
2025-04-16,9,17224.0,4.69,8.02,-158.0,14130.0,6610.0,17.44,17.74,11.94,20582.0
2025-04-16,10,17480.0,4.34,7.9,-159.0,13805.0,6735.0,17.04,17.1,12.42,20380.0
2025-04-16,11,17650.0,4.06,7.74,-149.0,13491.0,6568.0,16.4,17.42,12.04,19910.0
2025-04-16,12,18039.0,3.81,7.67,-146.0,13928.0,6491.0,16.87,17.81,11.87,20272.0
2025-04-16,13,18958.0,3.57,7.02,-122.0,13821.0,6537.0,16.7,17.43,11.87,20235.0
2025-04-16,14,21751.0,3.57,5.08,-113.0,14055.0,6623.0,16.94,17.56,11.87,20565.0
2025-04-16,15,22777.0,3.7,5.31,-99.0,14138.0,6535.0,17.07,17.09,11.88,20573.0
2025-04-16,16,22633.0,3.87,5.58,-103.0,14611.0,6646.0,17.83,17.51,12.13,21154.0
2025-04-16,17,19402.0,3.76,7.66,-136.0,14782.0,7400.0,18.17,17.58,13.56,22046.0
2025-04-16,18,19780.0,3.53,7.73,-167.0,14453.0,7406.0,17.62,17.59,13.56,21692.0
2025-04-16,19,19986.0,3.36,7.7,-175.0,14224.0,7060.0,17.45,17.59,12.85,21109.0
2025-04-16,20,18893.0,3.19,8.41,-173.0,14026.0,6770.0,17.33,17.51,12.36,20622.0
2025-04-16,21,17981.0,3.07,9.1,-168.0,13099.0,5530.0,15.5,15.74,9.51,18460.0
2025-04-16,22,17279.0,3.13,10.04,-167.0,11042.0,4210.0,12.18,12.52,6.88,15084.0
2025-04-16,23,16909.0,3.41,10.63,-157.0,9207.0,3576.0,9.61,9.95,6.09,12626.0
2025-04-17,0,15677.0,3.82,10.22,-160.0,8517.0,3499.0,8.11,8.46,5.7,11857.0
2025-04-17,1,15243.0,4.17,10.59,-156.0,8141.0,3417.0,7.8,8.13,5.8,11402.0
2025-04-17,2,15501.0,4.55,11.21,-153.0,7952.0,3465.0,7.74,8.12,6.09,11264.0
2025-04-17,3,15117.0,4.93,11.24,-147.0,7890.0,3496.0,7.76,8.12,6.35,11239.0
2025-04-17,4,14974.0,5.26,11.39,-152.0,8295.0,3662.0,8.09,8.12,6.43,11805.0
2025-04-17,5,14221.0,5.52,11.07,-145.0,7995.0,3851.0,7.85,8.21,6.23,11700.0
2025-04-17,6,15825.0,5.63,10.74,-143.0,10506.0,5814.0,11.02,11.35,9.44,16177.0
2025-04-17,7,17990.0,5.49,9.35,-150.0,12554.0,7322.0,14.23,14.81,12.94,19727.0
2025-04-17,8,18856.0,5.22,8.69,-161.0,14192.0,7861.0,17.26,18.13,14.4,21892.0
2025-04-17,9,19861.0,4.92,7.88,-173.0,15039.0,7641.0,18.9,19.57,13.86,22507.0
2025-04-17,10,20248.0,4.66,7.79,-142.0,14972.0,7573.0,18.72,19.34,13.86,22403.0
2025-04-17,11,20492.0,4.39,7.59,-127.0,16001.0,7590.0,20.63,20.99,13.85,23463.0
2025-04-17,12,21010.0,4.12,7.49,-98.0,15152.0,7578.0,18.77,19.52,13.85,22631.0
2025-04-17,13,21786.0,4.07,7.69,-99.0,13940.0,7613.0,16.44,17.56,13.85,21454.0
2025-04-17,14,21940.0,4.08,7.74,-105.0,14188.0,7579.0,16.86,17.57,13.85,21662.0
2025-04-17,15,21880.0,4.07,7.73,-115.0,14365.0,7617.0,17.37,17.58,13.86,21867.0
2025-04-17,16,22313.0,4.06,7.35,2134.0,12488.0,7979.0,18.43,17.58,14.71,22602.0
2025-04-17,17,23355.0,3.97,6.23,-191.0,16670.0,7712.0,22.32,21.63,13.92,24191.0
2025-04-17,18,23520.0,3.84,6.08,-158.0,17049.0,7647.0,23.13,22.77,13.86,24538.0
2025-04-17,19,23635.0,3.76,6.02,4819.0,12062.0,7045.0,24.02,23.69,12.49,23926.0
2025-04-17,20,22831.0,3.65,5.78,5326.0,11418.0,6782.0,23.77,23.63,11.83,23526.0
2025-04-17,21,22794.0,3.64,5.74,4875.0,10412.0,6307.0,20.57,20.52,10.95,21595.0
2025-04-17,22,22089.0,3.87,6.46,4203.0,8908.0,4914.0,16.28,16.48,8.15,18024.0
2025-04-17,23,16010.0,4.21,11.03,361.0,8151.0,4313.0,8.95,9.22,7.04,12825.0
2025-04-18,0,15052.0,4.49,10.22,-158.0,8083.0,4464.0,7.58,7.85,7.15,12389.0
2025-04-18,1,14405.0,4.74,10.72,-120.0,7480.0,4241.0,7.07,7.45,6.92,11600.0
2025-04-18,2,14432.0,5.01,10.93,-116.0,7440.0,4146.0,7.11,7.42,6.81,11469.0
2025-04-18,3,14219.0,5.27,10.98,-128.0,7468.0,4103.0,7.15,7.45,6.77,11442.0
2025-04-18,4,18174.0,5.57,8.05,877.0,9273.0,5258.0,11.33,11.37,9.32,15408.0
2025-04-18,5,20210.0,5.59,7.33,4392.0,9690.0,6837.0,18.18,18.11,13.33,20920.0
2025-04-18,6,22584.0,5.32,6.78,5723.0,12249.0,9716.0,26.81,26.71,21.15,27688.0
2025-04-18,7,22336.0,4.65,6.22,6139.0,13079.0,10005.0,29.77,30.2,21.57,29223.0
2025-04-18,8,22749.0,3.97,5.63,6175.0,13080.0,9811.0,30.09,30.51,21.37,29066.0
2025-04-18,9,23344.0,3.34,5.08,6258.0,13219.0,8930.0,30.71,30.51,18.24,28407.0
2025-04-18,10,23709.0,2.98,4.77,5703.0,12039.0,7727.0,26.19,26.43,14.5,25469.0
2025-04-18,11,23960.0,3.03,4.81,4479.0,9468.0,7495.0,17.49,17.89,13.48,21443.0
2025-04-18,12,23941.0,3.21,4.98,4412.0,9344.0,7953.0,16.98,17.54,14.65,21709.0
2025-04-18,13,23925.0,3.36,5.14,4641.0,9775.0,8220.0,18.04,18.91,15.33,22636.0
2025-04-18,14,24162.0,3.4,5.22,5022.0,10599.0,7825.0,20.59,21.06,14.36,23446.0
2025-04-18,15,24128.0,3.43,5.25,4955.0,10405.0,7947.0,20.16,20.32,14.77,23307.0
2025-04-18,16,24038.0,3.44,5.27,5191.0,10909.0,8387.0,21.71,20.96,16.05,24487.0
2025-04-18,17,24666.0,3.21,5.11,6677.0,11826.0,10055.0,27.93,26.77,21.66,28558.0
2025-04-18,18,25081.0,2.67,4.68,9680.0,10028.0,10733.0,31.8,30.63,24.48,30441.0
2025-04-18,19,25534.0,2.15,4.36,9669.0,10008.0,9934.0,32.11,31.35,22.03,29611.0
2025-04-18,20,25742.0,1.77,4.27,9438.0,9765.0,9405.0,30.78,30.18,20.37,28608.0
2025-04-18,21,26423.0,1.62,4.36,8705.0,8921.0,7267.0,26.74,26.33,14.05,24893.0
2025-04-18,22,26852.0,1.98,4.48,5876.0,9194.0,4862.0,20.44,20.4,8.0,19931.0
2025-04-18,23,25822.0,2.92,4.9,-84.0,9187.0,4642.0,9.27,9.65,7.42,13745.0
2025-04-19,0,17410.0,3.75,9.44,-137.0,8651.0,4788.0,8.22,8.51,7.61,13302.0
2025-04-19,1,15904.0,4.02,9.42,-130.0,8628.0,4252.0,8.33,8.62,6.92,12750.0
2025-04-19,2,18802.0,4.41,7.74,-142.0,8224.0,4272.0,7.81,8.16,6.83,12354.0
2025-04-19,3,19014.0,5.13,7.8,-135.0,7165.0,4342.0,6.76,7.17,6.95,11372.0
2025-04-19,4,17395.0,5.61,8.76,991.0,8989.0,5379.0,11.21,11.38,9.51,15360.0
2025-04-19,5,20726.0,5.57,6.78,6282.0,9158.0,7341.0,21.25,20.96,14.92,22781.0
2025-04-19,6,22382.0,5.16,6.61,8716.0,9101.0,10083.0,27.02,26.66,22.52,27900.0
2025-04-19,7,22594.0,4.52,6.12,8912.0,9312.0,10401.0,28.06,28.19,23.11,28624.0
2025-04-19,8,22893.0,3.89,5.55,8898.0,9285.0,10379.0,28.01,28.21,22.67,28561.0
2025-04-19,9,24057.0,3.37,5.21,8842.0,9212.0,9475.0,27.55,27.22,19.59,27529.0
2025-04-19,10,24534.0,3.21,5.11,7961.0,8254.0,7949.0,22.64,23.06,15.79,24164.0
2025-04-19,11,24521.0,3.26,5.12,7640.0,7912.0,7584.0,20.81,20.82,14.58,23136.0
2025-04-19,12,24828.0,3.35,5.24,7548.0,7849.0,8054.0,20.32,20.09,15.84,23450.0
2025-04-19,13,23896.0,3.43,5.2,7171.0,7466.0,7638.0,19.01,19.71,14.93,22275.0
2025-04-19,14,24722.0,3.62,5.54,7166.0,7434.0,7806.0,18.94,19.39,14.38,22406.0
2025-04-19,15,24725.0,3.77,5.65,7320.0,7621.0,8232.0,19.56,19.07,14.93,23173.0
2025-04-19,16,24483.0,3.84,5.7,7436.0,7695.0,8695.0,19.98,18.95,16.36,23826.0
2025-04-19,17,24515.0,3.74,5.61,8257.0,8594.0,10152.0,24.31,23.39,21.44,27003.0
2025-04-19,18,25216.0,3.37,5.35,8749.0,9060.0,10803.0,26.8,26.06,24.03,28612.0
2025-04-19,19,25503.0,3.04,5.05,8647.0,8964.0,10336.0,26.68,26.06,23.18,27947.0
2025-04-19,20,25105.0,2.85,4.78,7947.0,8225.0,9652.0,23.25,22.91,21.09,25824.0
2025-04-19,21,24615.0,2.78,4.65,7634.0,7823.0,8120.0,21.76,21.53,15.95,23577.0
2025-04-19,22,23931.0,3.07,4.77,5125.0,7720.0,5127.0,16.16,16.33,8.59,17972.0
2025-04-19,23,19502.0,3.73,7.73,-184.0,8383.0,4937.0,8.44,8.77,7.91,13137.0
2025-04-20,0,16722.0,4.14,8.53,-166.0,8139.0,4972.0,7.76,8.09,8.0,12945.0
2025-04-20,1,16190.0,4.48,8.76,-139.0,7950.0,4679.0,7.68,8.04,7.61,12490.0
2025-04-20,2,16078.0,4.82,8.99,-147.0,7985.0,4519.0,7.85,8.21,7.61,12358.0
2025-04-20,3,16083.0,5.18,9.35,-154.0,7733.0,4443.0,7.61,7.93,7.54,12022.0
2025-04-20,4,18660.0,5.55,8.15,-189.0,10506.0,4932.0,11.52,11.71,9.12,15249.0
2025-04-20,5,20676.0,5.61,7.04,4222.0,10969.0,6883.0,20.91,20.59,13.99,22074.0
2025-04-20,6,24008.0,5.32,6.97,5778.0,12466.0,9550.0,27.68,27.64,21.22,27795.0
2025-04-20,7,23622.0,4.82,6.55,5946.0,12828.0,10538.0,28.81,29.04,23.79,29312.0
2025-04-20,8,23707.0,4.2,6.0,5984.0,12934.0,10895.0,29.11,29.39,24.75,29813.0
2025-04-20,9,24154.0,3.57,5.46,6070.0,13207.0,10638.0,29.97,29.81,23.62,29915.0
2025-04-20,10,24756.0,3.07,5.03,6075.0,13150.0,9148.0,29.8,29.89,18.53,28372.0
2025-04-20,11,24879.0,2.76,4.72,5852.0,12679.0,8276.0,27.84,27.94,15.76,26806.0
2025-04-20,12,25116.0,2.62,4.6,5469.0,11826.0,8062.0,24.57,25.16,15.15,25358.0
2025-04-20,13,25143.0,2.61,4.6,5394.0,11668.0,7615.0,24.39,25.05,13.96,24677.0
2025-04-20,14,25260.0,2.61,4.62,5335.0,11496.0,7876.0,23.78,23.98,14.85,24707.0
2025-04-20,15,25268.0,2.62,4.64,5405.0,11606.0,7951.0,24.25,24.01,14.84,24962.0
2025-04-20,16,25038.0,2.55,4.56,5656.0,12254.0,8481.0,26.4,25.41,16.51,26392.0
2025-04-20,17,25947.0,2.3,4.48,6004.0,12971.0,9809.0,28.9,27.96,20.9,28785.0
2025-04-20,18,26234.0,1.91,4.36,6037.0,13025.0,11038.0,29.41,28.55,25.6,30100.0
2025-04-20,19,26497.0,1.55,4.35,5851.0,12577.0,10440.0,28.31,27.85,23.99,28868.0
2025-04-20,20,26386.0,1.36,4.35,5441.0,11653.0,9670.0,24.89,24.66,21.51,26764.0
2025-04-20,21,26207.0,1.45,4.31,4639.0,9798.0,8175.0,19.01,19.0,16.51,22612.0
2025-04-20,22,26044.0,2.05,4.36,3697.0,7744.0,5774.0,13.22,13.38,9.69,17215.0
2025-04-20,23,25338.0,3.04,4.89,-23.0,8575.0,5234.0,9.06,9.35,8.6,13786.0
2025-04-21,0,18555.0,3.95,8.69,-130.0,7306.0,5044.0,6.84,7.23,8.04,12220.0
2025-04-21,1,16131.0,4.41,9.64,-111.0,6736.0,4680.0,6.4,6.75,7.36,11305.0
2025-04-21,2,15859.0,4.85,9.94,-127.0,6903.0,4374.0,6.63,6.98,7.23,11150.0
2025-04-21,3,16521.0,5.27,9.48,-133.0,7097.0,4424.0,6.86,7.21,7.35,11389.0
2025-04-21,4,17908.0,5.71,8.6,1295.0,8982.0,5305.0,11.55,11.67,9.55,15581.0
2025-04-21,5,20181.0,5.63,7.06,4698.0,10193.0,7762.0,19.78,19.61,15.36,22653.0
2025-04-21,6,22465.0,5.14,6.62,8919.0,9988.0,10516.0,29.09,28.71,23.17,29422.0
2025-04-21,7,23112.0,4.37,6.06,9751.0,10172.0,10463.0,32.01,32.04,22.98,30386.0
2025-04-21,8,23332.0,3.66,5.43,9386.0,9767.0,10143.0,30.32,30.28,22.23,29296.0
2025-04-21,9,23983.0,3.1,4.96,9547.0,9919.0,9160.0,31.05,30.66,19.0,28626.0
2025-04-21,10,24749.0,2.74,4.68,9161.0,9503.0,7862.0,28.62,28.65,14.61,26526.0
2025-04-21,11,24867.0,2.6,4.57,6549.0,10368.0,7702.0,23.82,24.2,13.9,24620.0
2025-04-21,12,25381.0,2.71,4.72,4823.0,10323.0,8104.0,19.44,20.09,14.85,23250.0
2025-04-21,13,25476.0,2.91,4.92,4805.0,10246.0,8084.0,19.35,20.06,14.85,23135.0
2025-04-21,14,25402.0,3.08,5.08,4849.0,10407.0,8018.0,19.78,19.92,14.84,23274.0
2025-04-21,15,25288.0,3.24,5.21,4873.0,10455.0,8028.0,20.06,19.05,14.85,23356.0
2025-04-21,16,25000.0,3.34,5.29,6410.0,9666.0,8755.0,22.08,21.26,16.73,24831.0
2025-04-21,17,24629.0,3.13,5.04,8808.0,9177.0,9956.0,26.7,25.72,20.68,27941.0
2025-04-21,18,24895.0,2.67,4.64,9035.0,9410.0,11210.0,28.15,27.27,25.67,29654.0
2025-04-21,19,25288.0,2.13,4.31,9784.0,10181.0,10821.0,32.38,31.5,24.55,30786.0
2025-04-21,20,24233.0,1.54,4.03,9453.0,9771.0,10184.0,30.46,29.9,22.36,29407.0
2025-04-21,21,25242.0,1.24,4.13,8512.0,8744.0,7704.0,25.47,25.05,14.44,24960.0
2025-04-21,22,25702.0,1.39,4.2,7530.0,8204.0,5364.0,21.81,21.65,9.01,21099.0
2025-04-21,23,25643.0,2.14,4.33,341.0,9709.0,4750.0,10.51,10.84,7.43,14799.0
2025-04-22,0,21563.0,3.15,5.75,-153.0,7616.0,5232.0,7.04,7.47,8.28,12695.0
2025-04-22,1,18768.0,3.85,7.65,-120.0,6856.0,4801.0,6.4,6.75,7.61,11537.0
2025-04-22,2,17978.0,4.52,8.38,-120.0,6869.0,4646.0,6.43,6.79,7.4,11395.0
2025-04-22,3,16215.0,5.01,9.44,-117.0,6958.0,4528.0,6.65,6.96,7.29,11368.0
2025-04-22,4,20079.0,5.5,7.23,1604.0,8530.0,5455.0,11.22,11.3,9.62,15589.0
2025-04-22,5,21504.0,5.5,6.81,5438.0,11714.0,8073.0,24.53,24.32,16.4,25225.0
2025-04-22,6,23920.0,4.92,6.64,9056.0,10754.0,11208.0,31.37,30.94,25.5,31018.0
2025-04-22,7,23652.0,4.1,5.88,10026.0,10409.0,11005.0,33.44,33.29,24.76,31439.0
2025-04-22,8,24357.0,3.36,5.26,9960.0,10397.0,10454.0,33.59,33.43,23.39,30810.0
2025-04-22,9,24697.0,2.75,4.73,9686.0,10043.0,9716.0,32.02,31.71,20.65,29445.0
2025-04-22,10,25341.0,2.42,4.49,8778.0,9079.0,8048.0,26.81,26.95,15.26,25905.0
2025-04-22,11,25353.0,2.55,4.58,4553.0,9588.0,8267.0,17.65,18.11,15.14,22407.0
2025-04-22,12,25680.0,2.8,4.82,4513.0,9521.0,8487.0,17.39,18.09,15.84,22521.0
2025-04-22,13,25573.0,3.07,5.08,4488.0,9532.0,8450.0,17.33,18.16,15.84,22470.0
2025-04-22,14,25341.0,3.31,5.29,4549.0,9650.0,8391.0,17.69,18.05,15.84,22589.0
2025-04-22,15,25175.0,3.52,5.47,4644.0,9836.0,8428.0,18.32,18.17,15.83,22908.0
2025-04-22,16,24909.0,3.59,5.53,5362.0,11466.0,8996.0,23.49,22.5,17.35,25824.0
2025-04-22,17,24961.0,3.21,5.18,6892.0,13083.0,10254.0,31.51,30.25,21.59,30229.0
2025-04-22,18,25579.0,2.6,4.69,10115.0,10482.0,11219.0,33.89,32.74,25.5,31816.0
2025-04-22,19,26533.0,2.05,4.47,9786.0,10108.0,10461.0,32.04,31.34,23.23,30356.0
2025-04-22,20,26449.0,1.67,4.39,9727.0,10028.0,9833.0,31.57,30.88,21.1,29588.0
2025-04-22,21,26198.0,1.39,4.31,9343.0,9615.0,8213.0,29.35,28.79,15.77,27172.0
2025-04-22,22,26649.0,1.49,4.39,6716.0,9562.0,5580.0,22.69,22.71,9.51,21858.0
