date,hour,LK_Qin,LK_Level,LK_Inlet,LK_F_Meen,LK_F_Ladkra,LK_P,TotalFlow
2026-04-21,7,15421.0,5.23,5.64,6645.0,13638.0,19.39,20283.0
2026-04-21,8,15417.0,4.44,5.44,7081.0,13849.0,21.03,20931.0
2026-04-21,9,15406.0,3.95,5.37,6279.0,12252.0,18.23,18531.0
2026-04-21,10,15763.0,3.56,5.39,6360.0,12364.0,18.34,18725.0
2026-04-21,11,16042.0,3.21,5.41,5962.0,11661.0,16.53,17622.0
2026-04-21,12,16309.0,3.2,5.51,4001.0,10978.0,12.76,14979.0
2026-04-21,13,16387.0,3.45,5.64,3424.0,10029.0,10.64,13453.0
2026-04-21,14,16360.0,3.83,5.93,3417.0,9511.0,10.39,12928.0
2026-04-21,15,14108.0,4.09,7.7,3299.0,9475.0,10.2,12774.0
2026-04-21,16,15656.0,4.32,6.11,3268.0,9553.0,10.23,12821.0
2026-04-21,17,15701.0,4.62,5.67,3468.0,10528.0,11.55,13996.0
2026-04-21,18,15379.0,4.66,5.82,4637.0,11230.0,14.8,15867.0
2026-04-21,19,14011.0,4.36,6.95,5424.0,12146.0,17.27,17570.0
2026-04-21,20,13764.0,3.81,7.07,5815.0,12130.0,18.13,17945.0
2026-04-21,21,14404.0,3.28,6.42,5540.0,12211.0,18.17,17751.0
2026-04-21,22,15411.0,2.91,5.93,5142.0,12608.0,16.93,17749.0
2026-04-21,23,16517.0,2.56,5.25,4769.0,13267.0,15.98,18035.0
2026-04-22,0,16270.0,2.95,7.13,2855.0,6436.0,7.44,9291.0
2026-04-22,1,14234.0,3.64,9.21,2957.0,6098.0,7.34,9055.0
2026-04-22,2,12196.0,4.2,10.92,2409.0,5488.0,7.05,7898.0
2026-04-22,3,12538.0,4.72,11.65,2050.0,5850.0,7.82,7901.0
2026-04-22,4,10617.0,5.27,12.99,1873.0,5029.0,7.32,6901.0
2026-04-22,5,9036.0,5.55,10.97,2240.0,5135.0,8.6,7375.0
2026-04-22,6,12953.0,5.6,8.1,4073.0,9195.0,12.92,13268.0
2026-04-22,7,15424.0,5.44,5.72,6109.0,11873.0,17.68,17983.0
2026-04-22,8,15293.0,4.93,5.58,6836.0,13642.0,20.32,20477.0
2026-04-22,9,15270.0,4.21,5.44,6841.0,14113.0,20.2,20954.0
2026-04-22,10,15724.0,3.52,5.37,6875.0,14337.0,20.35,21212.0
2026-04-22,11,16071.0,2.9,5.34,6603.0,13120.0,18.81,19724.0
2026-04-22,12,16359.0,2.69,5.42,5188.0,10277.0,14.36,15465.0
2026-04-22,13,16339.0,2.88,5.53,4391.0,9202.0,12.15,13592.0
2026-04-22,14,16419.0,3.41,5.79,4521.0,9183.0,12.13,13704.0
2026-04-22,15,16435.0,3.73,5.83,4609.0,9637.0,12.05,14246.0
2026-04-22,16,16119.0,3.96,5.65,4489.0,9676.0,11.64,14164.0
2026-04-22,17,15709.0,4.12,5.51,4894.0,10741.0,13.02,15635.0
2026-04-22,18,15751.0,3.9,5.42,6088.0,12977.0,16.72,19065.0
2026-04-22,19,15709.0,3.39,5.27,6358.0,12824.0,18.36,19182.0
2026-04-22,20,15650.0,3.09,5.18,6029.0,11590.0,17.5,17620.0
2026-04-22,21,15575.0,2.83,5.1,5949.0,11640.0,17.4,17589.0
2026-04-22,22,15945.0,2.59,5.13,5947.0,11576.0,17.07,17523.0
2026-04-22,23,16415.0,2.43,5.21,5493.0,10678.0,14.91,16170.0
2026-04-23,0,7158.0,2.7,3.39,2778.0,5074.0,7.06,7852.0
2026-04-23,1,13006.0,2.59,4.47,2681.0,5129.0,6.97,7810.0
2026-04-23,2,17090.0,3.65,5.73,2626.0,5039.0,6.85,7665.0
2026-04-23,3,11642.0,4.51,11.1,2546.0,4968.0,6.78,7514.0
2026-04-23,4,11311.0,5.04,10.54,2363.0,4560.0,7.05,6923.0
2026-04-23,5,9221.0,5.46,10.24,2621.0,4983.0,8.29,7603.0
2026-04-23,6,12636.0,5.46,8.2,4656.0,8512.0,12.44,13168.0
2026-04-23,7,15083.0,5.24,5.58,6865.0,11450.0,19.48,18315.0
2026-04-23,8,14916.0,4.7,5.42,7310.0,12248.0,21.4,19557.0
2026-04-23,9,15196.0,4.12,5.38,7111.0,12080.0,21.21,19191.0
2026-04-23,10,15891.0,3.74,5.47,6551.0,11608.0,18.86,18159.0
2026-04-23,11,16155.0,3.44,5.51,6347.0,11661.0,17.31,18008.0
2026-04-23,12,16451.0,3.39,5.58,5228.0,9815.0,13.68,15043.0
2026-04-23,13,16463.0,3.71,5.78,4634.0,8505.0,11.48,13139.0
2026-04-23,14,16447.0,4.14,5.98,4489.0,8442.0,11.06,12931.0
2026-04-23,15,16394.0,4.55,6.05,4793.0,8766.0,11.83,13559.0
2026-04-23,16,16111.0,4.86,5.88,4940.0,8822.0,12.41,13762.0
2026-04-23,17,15730.0,5.1,5.78,5129.0,9163.0,13.88,14292.0
2026-04-23,18,15462.0,5.12,5.68,6208.0,10763.0,17.97,16970.0
2026-04-23,19,15563.0,4.77,5.59,6904.0,11969.0,21.14,18873.0
2026-04-23,20,15628.0,4.31,5.48,7010.0,12311.0,21.85,19321.0
2026-04-23,21,15725.0,3.86,5.37,7019.0,12011.0,21.45,19031.0
2026-04-23,22,16252.0,3.49,5.4,6846.0,11852.0,20.39,18698.0
2026-04-23,23,18050.0,3.23,5.78,6852.0,12495.0,19.98,19347.0
2026-04-24,0,13616.0,3.34,8.02,3159.0,7257.0,10.27,10416.0
2026-04-24,1,12954.0,3.73,8.29,2614.0,6686.0,9.23,9301.0
2026-04-24,2,13408.0,4.19,8.25,2657.0,6584.0,9.08,9241.0
2026-04-24,3,13359.0,4.7,8.5,2635.0,6013.0,8.61,8648.0
2026-04-24,4,12102.0,5.29,9.77,2561.0,4840.0,8.73,7401.0
2026-04-24,5,8426.0,5.6,11.01,2610.0,5519.0,9.92,8130.0
2026-04-24,6,13599.0,5.55,7.6,5004.0,8684.0,14.49,13688.0
2026-04-24,7,15465.0,5.38,5.7,6703.0,11615.0,19.53,18318.0
2026-04-24,8,15350.0,4.88,5.57,7159.0,12575.0,21.42,19734.0
2026-04-24,9,15374.0,4.28,5.45,7196.0,13028.0,20.91,20224.0
2026-04-24,10,15761.0,3.69,5.42,7149.0,13074.0,20.84,20223.0
2026-04-24,11,11875.0,3.04,9.22,6288.0,12248.0,17.02,18536.0
2026-04-24,12,6923.0,2.0,13.16,4502.0,10089.0,11.62,14590.0
2026-04-24,13,11491.0,1.43,9.89,3767.0,8589.0,9.34,12355.0
2026-04-24,14,16425.0,1.71,5.8,3676.0,8145.0,9.29,11820.0
2026-04-24,15,16604.0,2.33,5.6,3667.0,8173.0,9.61,11840.0
2026-04-24,16,16377.0,2.93,5.44,3689.0,8056.0,9.51,11745.0
2026-04-24,17,15976.0,3.45,5.43,3937.0,8621.0,10.49,12558.0
2026-04-24,18,15797.0,3.68,5.41,4859.0,10981.0,12.9,15840.0
2026-04-24,19,15784.0,3.49,5.31,5363.0,12437.0,14.73,17800.0
2026-04-24,20,15686.0,3.27,5.24,5315.0,11883.0,14.52,17197.0
2026-04-24,21,15570.0,3.07,5.17,5221.0,11823.0,14.37,17044.0
2026-04-24,22,16069.0,2.96,5.24,5105.0,11003.0,13.91,16107.0
2026-04-24,23,16789.0,3.02,5.42,4982.0,10567.0,12.86,15549.0
2026-04-25,0,13231.0,3.43,8.96,2968.0,5601.0,7.11,8569.0
2026-04-25,1,11050.0,3.88,10.82,2523.0,5277.0,6.82,7800.0
2026-04-25,2,11044.0,4.29,11.12,2614.0,4821.0,6.71,7435.0
2026-04-25,3,10925.0,4.81,11.32,3217.0,3525.0,6.21,6742.0
2026-04-25,4,10450.0,5.29,11.32,3629.0,3778.0,6.57,7407.0
2026-04-25,5,9598.0,5.56,10.21,3272.0,5551.0,7.89,8824.0
2026-04-25,6,13462.0,5.61,7.29,4085.0,8961.0,10.58,13046.0
2026-04-25,7,15129.0,5.55,5.7,5195.0,11284.0,13.47,16479.0
2026-04-25,8,14984.0,5.26,5.58,5903.0,11944.0,15.55,17847.0
2026-04-25,9,14870.0,4.88,5.51,5872.0,12016.0,15.63,17888.0
2026-04-25,10,14438.0,4.46,6.42,5838.0,12130.0,15.83,17969.0
2026-04-25,11,14454.0,4.04,6.68,5439.0,11548.0,14.63,16987.0
2026-04-25,12,12983.0,3.84,8.28,3490.0,10065.0,11.32,13555.0
2026-04-25,13,10112.0,3.71,10.76,3348.0,8017.0,9.4,11365.0
2026-04-25,14,9862.0,3.5,11.25,3020.0,8601.0,9.39,11621.0
2026-04-25,15,11955.0,3.3,9.56,3125.0,9110.0,9.45,12236.0
2026-04-25,16,12587.0,3.31,8.77,3019.0,9154.0,9.67,12173.0
2026-04-25,17,12410.0,3.29,8.47,3347.0,9994.0,10.72,13341.0
2026-04-25,18,12442.0,2.98,8.21,3885.0,11774.0,13.27,15659.0
2026-04-25,19,11007.0,2.36,9.41,4299.0,12350.0,15.07,16649.0
2026-04-25,20,12524.0,1.68,8.01,4204.0,11861.0,15.07,16065.0
2026-04-25,21,8274.0,1.68,3.55,24966.0,2416.0,6.01,27382.0
2026-04-25,22,47.0,1.8,2.1,32769.0,0.0,4.06,32769.0
2026-04-25,23,-53.0,1.8,2.1,32769.0,0.0,3.56,32769.0
2026-04-26,0,6977.0,1.8,2.1,32769.0,0.0,2.75,32769.0
2026-04-26,1,32769.0,1.81,2.1,32769.0,0.0,2.86,32769.0
2026-04-26,2,32769.0,1.81,2.1,32769.0,0.0,3.02,32769.0
2026-04-26,3,28401.0,1.81,2.1,32769.0,0.0,3.34,32769.0
2026-04-26,4,127.0,1.81,2.1,32769.0,0.0,3.83,32769.0
2026-04-26,5,1760.0,1.83,2.14,32769.0,0.0,4.82,32769.0
2026-04-26,6,16019.0,2.34,4.51,4277.0,7253.0,10.07,11530.0
2026-04-26,7,17341.0,2.79,4.9,5050.0,10427.0,13.71,15477.0
2026-04-26,8,17030.0,2.81,4.92,5733.0,12139.0,15.72,17872.0
2026-04-26,9,17262.0,2.67,4.94,5875.0,12392.0,15.94,18266.0
2026-04-26,10,17385.0,2.55,4.96,5872.0,12371.0,15.96,18243.0
2026-04-26,11,17415.0,2.3,4.94,6835.0,13477.0,19.5,20312.0
2026-04-26,12,17612.0,1.94,4.97,6742.0,13019.0,18.9,19761.0
2026-04-26,13,17671.0,2.05,5.06,4295.0,9292.0,11.32,13587.0
2026-04-26,14,17692.0,2.6,5.07,4014.0,9289.0,10.75,13303.0
2026-04-26,15,17601.0,3.16,5.07,3812.0,9192.0,10.58,13003.0
2026-04-26,16,17365.0,3.76,5.17,3810.0,8486.0,10.11,12296.0
2026-04-26,17,16824.0,4.34,5.44,4081.0,9144.0,11.41,13226.0
2026-04-26,18,16691.0,4.64,5.67,5072.0,9999.0,14.17,15072.0
2026-04-26,19,15674.0,4.69,6.76,5320.0,10898.0,15.9,16218.0
2026-04-26,20,11891.0,4.37,10.01,5337.0,11032.0,15.91,16369.0
2026-04-26,21,13296.0,3.76,8.17,5619.0,11428.0,16.15,17047.0
2026-04-26,22,16993.0,3.53,5.27,5878.0,11776.0,15.88,17655.0
2026-04-26,23,18366.0,3.44,5.22,5481.0,12367.0,14.48,17848.0
2026-04-27,0,12854.0,3.8,10.42,2667.0,6594.0,7.24,9261.0
2026-04-27,1,12003.0,4.19,11.47,2638.0,6466.0,7.26,9103.0
2026-04-27,2,10800.0,4.57,12.28,2512.0,6190.0,7.27,8702.0
2026-04-27,3,10441.0,4.88,12.8,2073.0,5721.0,7.24,7793.0
2026-04-27,4,10089.0,5.29,12.48,1614.0,4767.0,7.06,6380.0
2026-04-27,5,6016.0,5.55,12.73,1866.0,4666.0,8.25,6532.0
2026-04-27,6,12554.0,5.5,8.82,3998.0,8303.0,11.59,12301.0
2026-04-27,7,13218.0,5.36,8.41,5325.0,10900.0,15.0,16224.0
2026-04-27,8,14650.0,4.86,6.89,5980.0,12986.0,17.07,18966.0
2026-04-27,9,15818.0,4.38,5.69,5956.0,13168.0,17.06,19124.0
2026-04-27,10,16294.0,3.96,5.58,6116.0,13444.0,17.12,19559.0
2026-04-27,11,16532.0,3.65,5.56,5714.0,11606.0,15.45,17320.0
2026-04-27,12,16175.0,3.73,6.3,4729.0,9521.0,12.2,14250.0
2026-04-27,13,15118.0,4.08,7.58,4152.0,8047.0,10.35,12199.0
2026-04-27,14,13037.0,4.29,9.6,4113.0,7995.0,10.39,12108.0
2026-04-27,15,13156.0,4.34,9.46,4109.0,8966.0,10.14,13075.0
2026-04-27,16,15116.0,4.48,7.29,4241.0,8740.0,10.05,12982.0
2026-04-27,17,15337.0,4.72,6.64,4409.0,9343.0,10.98,13752.0
2026-04-27,18,15810.0,4.77,5.98,5230.0,11443.0,13.83,16673.0
2026-04-27,19,14981.0,4.49,6.62,5608.0,12537.0,15.89,18145.0
2026-04-27,20,14135.0,4.07,7.19,5803.0,11316.0,15.88,17119.0
2026-04-27,21,14226.0,3.69,7.03,5752.0,11198.0,15.77,16950.0
2026-04-27,22,14774.0,3.37,7.12,5708.0,11351.0,15.52,17059.0
2026-04-27,23,16004.0,3.1,6.52,5625.0,11408.0,14.88,17032.0
2026-04-28,0,12535.0,3.31,9.76,2913.0,6028.0,7.38,8941.0
2026-04-28,1,12359.0,3.71,10.12,2810.0,6316.0,7.11,9126.0
2026-04-28,2,12562.0,4.12,10.51,2781.0,6311.0,7.28,9091.0
2026-04-28,3,12545.0,4.54,10.69,2779.0,6416.0,7.45,9194.0
2026-04-28,4,11757.0,4.99,10.15,2194.0,5368.0,7.33,7562.0
2026-04-28,5,10844.0,5.47,9.48,2409.0,5916.0,8.4,8325.0
2026-04-28,6,12728.0,5.53,8.88,4327.0,8813.0,11.71,13140.0
2026-04-28,7,15636.0,5.45,6.24,5651.0,10993.0,15.05,16644.0
2026-04-28,8,16088.0,5.22,5.59,6179.0,12241.0,17.31,18420.0
2026-04-28,9,16092.0,4.9,5.53,6174.0,12630.0,17.54,18804.0
2026-04-28,10,16582.0,4.55,5.49,6229.0,13002.0,17.81,19231.0
2026-04-28,11,16863.0,4.16,5.43,6108.0,13343.0,16.51,19450.0
2026-04-28,12,17086.0,4.04,5.45,4673.0,11298.0,12.76,15970.0
2026-04-28,13,16546.0,4.34,6.31,3509.0,9915.0,10.36,13424.0
2026-04-28,14,14324.0,4.58,8.61,3088.0,9886.0,10.39,12973.0
2026-04-28,15,14338.0,4.73,8.58,3161.0,9695.0,10.08,12856.0
2026-04-28,16,14106.0,4.89,8.33,3237.0,9210.0,10.32,12447.0
2026-04-28,17,13853.0,5.1,8.18,3753.0,8870.0,11.36,12623.0
2026-04-28,18,13830.0,5.03,8.11,4285.0,11131.0,14.24,15416.0
2026-04-28,19,13895.0,4.7,8.0,4615.0,12048.0,15.94,16663.0
2026-04-28,20,13325.0,4.26,8.48,4731.0,12156.0,16.15,16887.0
2026-04-28,21,13066.0,3.72,8.1,4372.0,13326.0,15.84,17698.0
2026-04-28,22,15025.0,3.18,5.51,4396.0,13206.0,15.12,17602.0
2026-04-28,23,16180.0,2.91,5.01,4325.0,13284.0,14.67,17610.0
2026-04-29,0,16106.0,3.23,6.01,2693.0,6641.0,7.59,9334.0
2026-04-29,1,12786.0,4.01,9.83,2592.0,5622.0,7.55,8214.0
2026-04-29,2,11306.0,4.46,11.86,2526.0,5184.0,7.51,7710.0
2026-04-29,3,11303.0,4.89,11.96,2500.0,5174.0,7.45,7674.0
2026-04-29,4,9976.0,5.3,12.24,2198.0,4825.0,7.45,7023.0
2026-04-29,5,8522.0,5.58,11.58,2466.0,5017.0,8.65,7483.0
2026-04-29,6,12964.0,5.59,8.21,4377.0,8601.0,11.88,12977.0
2026-04-29,7,15316.0,5.44,6.48,5618.0,12279.0,15.25,17897.0
2026-04-29,8,16155.0,5.02,5.52,6136.0,13444.0,17.09,19580.0
2026-04-29,9,16194.0,4.59,5.42,6147.0,13360.0,17.24,19507.0
2026-04-29,10,16613.0,4.2,5.37,6079.0,12777.0,17.24,18855.0
2026-04-29,11,16849.0,4.0,5.38,5716.0,11676.0,15.89,17392.0
2026-04-29,12,16523.0,4.1,6.03,4920.0,9550.0,12.56,14470.0
2026-04-29,13,14224.0,4.41,8.56,4169.0,7913.0,10.55,12083.0
2026-04-29,14,12959.0,4.5,9.75,4064.0,8634.0,10.21,12697.0
2026-04-29,15,13572.0,4.56,9.31,4156.0,8777.0,10.17,12933.0
2026-04-29,16,13521.0,4.63,8.83,4063.0,8783.0,10.28,12846.0
2026-04-29,17,15115.0,4.75,7.01,4656.0,9629.0,11.7,14285.0
2026-04-29,18,15071.0,4.65,6.85,5513.0,11698.0,14.8,17212.0
2026-04-29,19,15032.0,4.3,6.67,5911.0,11442.0,16.35,17353.0
2026-04-29,20,14634.0,4.01,6.89,5856.0,11229.0,16.32,17085.0
2026-04-29,21,13884.0,3.63,7.38,5847.0,11203.0,16.15,17050.0
2026-04-29,22,14816.0,3.26,6.98,5811.0,11177.0,15.7,16989.0
2026-04-29,23,16477.0,3.08,6.46,5178.0,10947.0,14.29,16125.0
2026-04-30,0,12438.0,3.38,10.77,2801.0,6368.0,7.4,9168.0
2026-04-30,1,12775.0,3.84,11.0,2699.0,6130.0,7.26,8828.0
2026-04-30,2,12079.0,4.29,11.63,2574.0,5966.0,7.2,8541.0
2026-04-30,3,12040.0,4.72,11.84,2605.0,6112.0,7.45,8717.0
2026-04-30,4,11916.0,5.14,11.84,2517.0,5606.0,7.54,8123.0
2026-04-30,5,9798.0,5.51,11.52,2675.0,5996.0,8.78,8671.0
2026-04-30,6,12073.0,5.47,9.49,4208.0,8772.0,12.01,12980.0
2026-04-30,7,14757.0,5.19,6.98,5954.0,12323.0,16.61,18277.0
2026-04-30,8,15497.0,4.63,6.07,6446.0,13599.0,18.66,20045.0
2026-04-30,9,15943.0,4.12,5.6,6330.0,13026.0,18.37,19356.0
2026-04-30,10,16651.0,3.71,5.24,6397.0,13536.0,18.17,19933.0
2026-04-30,11,17128.0,3.37,5.17,5740.0,12454.0,15.38,18195.0
2026-04-30,12,17358.0,3.47,5.21,4189.0,10307.0,11.67,14496.0
2026-04-30,13,16208.0,3.93,6.52,2973.0,9489.0,9.81,12461.0
2026-04-30,14,14860.0,4.31,7.92,3025.0,9195.0,9.6,12219.0
2026-04-30,15,13776.0,4.52,9.1,3151.0,9098.0,9.59,12249.0
2026-04-30,16,13623.0,4.69,8.9,3164.0,8696.0,9.65,11860.0
2026-04-30,17,12182.0,4.8,9.69,3678.0,8928.0,11.07,12606.0
2026-04-30,18,12886.0,4.54,8.9,4174.0,11360.0,14.34,15534.0
2026-04-30,19,13261.0,4.1,8.49,4633.0,12082.0,16.11,16715.0
2026-04-30,20,13530.0,3.64,8.24,4411.0,12284.0,16.13,16695.0
2026-04-30,21,16203.0,3.38,5.14,4583.0,12459.0,16.05,17042.0
2026-04-30,22,16718.0,3.24,4.94,4364.0,12653.0,14.86,17017.0
2026-04-30,23,16786.0,3.15,5.31,4152.0,12474.0,13.57,16626.0
2026-05-01,0,12238.0,3.48,10.93,3048.0,5086.0,6.45,8134.0
2026-05-01,1,10898.0,3.9,11.71,2773.0,4757.0,6.27,7530.0
2026-05-01,2,9893.0,4.29,12.53,2209.0,4250.0,6.26,6458.0
2026-05-01,3,9719.0,4.74,13.47,1708.0,4043.0,6.14,5751.0
2026-05-01,4,9643.0,5.25,13.46,1510.0,3963.0,6.18,5473.0
2026-05-01,5,8666.0,5.6,11.79,2337.0,5213.0,7.86,7550.0
2026-05-01,6,11627.0,5.6,10.03,3860.0,7598.0,10.91,11458.0
2026-05-01,7,14162.0,5.57,7.8,5104.0,10406.0,14.44,15509.0
2026-05-01,8,15809.0,5.29,6.14,5917.0,12582.0,16.54,18499.0
2026-05-01,9,16311.0,4.9,5.52,6076.0,13346.0,16.75,19422.0
2026-05-01,10,16672.0,4.51,5.45,6164.0,13269.0,16.83,19433.0
2026-05-01,11,16807.0,4.23,5.41,5746.0,12252.0,15.24,17997.0
2026-05-01,12,12744.0,4.07,9.49,4998.0,9667.0,13.2,14665.0
2026-05-01,13,12775.0,3.87,9.25,4119.0,7890.0,11.05,12009.0
2026-05-01,14,15861.0,4.32,6.94,3792.0,7407.0,10.44,11199.0
2026-05-01,15,13794.0,4.78,9.03,3773.0,7390.0,10.25,11163.0
2026-05-01,16,12520.0,4.97,9.89,3717.0,7990.0,10.19,11706.0
2026-05-01,17,13618.0,4.99,8.56,4251.0,9291.0,11.83,13542.0
2026-05-01,18,15068.0,4.95,7.27,5083.0,11137.0,14.52,16220.0
2026-05-01,19,15377.0,4.69,7.31,5470.0,11857.0,16.0,17327.0
2026-05-01,20,11694.0,4.32,11.64,5372.0,10906.0,15.91,16278.0
2026-05-01,21,13387.0,3.73,10.62,5568.0,11370.0,16.22,16938.0
2026-05-01,22,15661.0,3.45,10.18,5493.0,11427.0,15.32,16920.0
2026-05-01,23,15176.0,3.31,11.58,4965.0,10302.0,13.25,15267.0
2026-05-02,0,10434.0,3.54,11.73,1583.0,5246.0,6.55,6829.0
2026-05-02,1,10238.0,3.94,11.23,1865.0,5397.0,6.65,7262.0
2026-05-02,2,10570.0,4.32,11.63,2057.0,5042.0,6.72,7099.0
2026-05-02,3,10619.0,4.76,11.78,2124.0,4868.0,6.76,6992.0
2026-05-02,4,10210.0,5.2,11.39,1793.0,4752.0,6.71,6545.0
2026-05-02,5,9293.0,5.49,9.73,2281.0,5920.0,8.12,8201.0
2026-05-02,6,12350.0,5.49,8.98,4036.0,8886.0,11.45,12922.0
2026-05-02,7,14598.0,5.38,6.82,5228.0,11055.0,15.56,16283.0
2026-05-02,8,14549.0,5.0,6.7,5764.0,12097.0,17.07,17862.0
2026-05-02,9,14492.0,4.61,6.63,5732.0,11584.0,16.51,17316.0
2026-05-02,10,14680.0,4.24,6.62,5812.0,11768.0,16.63,17580.0
2026-05-02,11,14898.0,3.91,6.59,5455.0,11198.0,15.28,16653.0
2026-05-02,12,15096.0,3.79,6.62,4987.0,10055.0,13.33,15042.0
2026-05-02,13,14816.0,3.93,7.03,4272.0,8545.0,11.33,12817.0
2026-05-02,14,12156.0,4.12,9.44,3912.0,7343.0,10.13,11254.0
2026-05-02,15,12144.0,4.23,9.48,3860.0,7423.0,10.13,11284.0
2026-05-02,16,12577.0,4.29,8.76,3854.0,8126.0,10.2,11980.0
2026-05-02,17,13936.0,4.39,7.25,4193.0,9278.0,11.68,13471.0
2026-05-02,18,14131.0,4.27,7.13,5088.0,11022.0,14.36,16111.0
2026-05-02,19,14464.0,4.0,7.09,5504.0,10912.0,16.05,16416.0
2026-05-02,20,14654.0,3.76,6.8,5323.0,11037.0,15.88,16360.0
2026-05-02,21,14996.0,3.53,6.53,5540.0,11549.0,16.27,17089.0
2026-05-02,22,16033.0,3.27,6.49,5537.0,11723.0,15.83,17260.0
2026-05-02,23,16549.0,3.2,8.26,5260.0,11188.0,14.51,16448.0
2026-05-03,0,11711.0,3.51,10.75,3032.0,4632.0,6.85,7664.0
2026-05-03,1,11604.0,3.95,10.4,3861.0,3933.0,6.8,7795.0
2026-05-03,2,10028.0,4.34,11.8,3605.0,3783.0,6.83,7388.0
2026-05-03,3,9785.0,4.64,11.53,3612.0,3901.0,6.94,7513.0
2026-05-03,4,10154.0,4.98,12.15,2245.0,4427.0,6.77,6672.0
2026-05-03,5,8837.0,5.37,10.35,2332.0,4325.0,7.69,6657.0
2026-05-03,6,11604.0,5.53,8.31,3641.0,7014.0,10.66,10655.0
2026-05-03,7,13875.0,5.5,7.09,5050.0,10411.0,14.57,15460.0
2026-05-03,8,14615.0,5.17,6.57,5798.0,12069.0,16.76,17867.0
2026-05-03,9,14558.0,4.72,6.48,5928.0,12299.0,16.79,18227.0
2026-05-03,10,14831.0,4.25,6.47,5953.0,12290.0,16.88,18243.0
2026-05-03,11,15201.0,3.88,6.27,5707.0,11591.0,15.64,17298.0
2026-05-03,12,14528.0,3.7,7.03,5133.0,10372.0,13.47,15505.0
2026-05-03,13,12310.0,3.56,9.05,4609.0,8464.0,11.41,13073.0
2026-05-03,14,11048.0,3.51,9.96,3841.0,7568.0,10.16,11409.0
2026-05-03,15,13235.0,3.57,7.89,3767.0,7736.0,9.94,11503.0
2026-05-03,16,13437.0,3.76,7.59,3887.0,8216.0,9.97,12104.0
2026-05-03,17,11415.0,3.78,9.13,4391.0,8866.0,11.37,13257.0
2026-05-03,18,12021.0,3.31,8.43,5213.0,11486.0,14.34,16699.0
2026-05-03,19,11204.0,2.63,9.04,5612.0,11017.0,15.78,16629.0
2026-05-03,20,11886.0,1.98,8.19,5526.0,10211.0,14.28,15737.0
2026-05-03,21,1325.0,1.96,3.49,32769.0,0.0,4.04,32769.0
2026-05-03,22,507.0,2.0,2.1,32769.0,0.0,3.46,32769.0
2026-05-03,23,534.0,2.01,2.1,32769.0,0.0,3.21,32769.0
2026-05-04,0,549.0,2.01,2.1,32769.0,0.0,3.22,32769.0
2026-05-04,1,578.0,2.04,2.1,32769.0,0.0,3.57,32769.0
2026-05-04,2,1305.0,2.08,2.1,32769.0,0.0,3.75,32769.0
2026-05-04,3,13994.0,2.71,3.36,7382.0,3953.0,5.72,11335.0
2026-05-04,4,17894.0,3.95,4.34,2123.0,4763.0,6.55,6886.0
2026-05-04,5,15206.0,5.21,5.73,2499.0,5302.0,7.82,7800.0
2026-05-04,6,11982.0,5.56,9.02,3979.0,8700.0,11.25,12679.0
2026-05-04,7,14166.0,5.29,6.89,5358.0,11627.0,15.22,16986.0
2026-05-04,8,15789.0,4.9,5.13,5941.0,12989.0,17.44,18930.0
2026-05-04,9,15930.0,4.48,4.89,6116.0,13085.0,17.63,19201.0
2026-05-04,10,16542.0,4.17,4.52,5926.0,12112.0,16.89,18038.0
2026-05-04,11,16775.0,3.98,4.42,5646.0,12302.0,15.52,17948.0
2026-05-04,12,16917.0,3.92,4.39,5050.0,11273.0,13.51,16323.0
2026-05-04,13,16969.0,4.15,4.57,4364.0,9402.0,11.35,13766.0
2026-05-04,14,16221.0,4.61,5.42,3920.0,8670.0,10.18,12590.0
2026-05-04,15,15388.0,5.04,6.23,3929.0,7952.0,10.12,11882.0
2026-05-04,16,10860.0,5.22,9.9,3839.0,7681.0,10.42,11520.0
2026-05-04,17,10536.0,5.07,9.69,4151.0,8158.0,11.56,12309.0
2026-05-04,18,10746.0,4.66,9.37,4974.0,9950.0,14.24,14924.0
2026-05-04,19,13063.0,4.17,7.47,5395.0,11084.0,15.86,16479.0
2026-05-04,20,15141.0,3.74,5.4,5402.0,12334.0,16.11,17736.0
2026-05-04,21,15962.0,3.43,4.67,5789.0,12637.0,16.49,18425.0
2026-05-04,22,16587.0,3.13,4.72,5697.0,12524.0,15.68,18222.0
2026-05-04,23,16968.0,3.06,4.81,5100.0,10762.0,13.96,15862.0
2026-05-05,0,10571.0,3.39,12.89,2263.0,5044.0,7.18,7307.0
2026-05-05,1,10578.0,3.77,12.04,2457.0,4627.0,7.35,7083.0
2026-05-05,2,10507.0,4.2,12.01,2543.0,4383.0,7.33,6927.0
2026-05-05,3,10245.0,4.62,11.7,2722.0,3953.0,7.26,6675.0
2026-05-05,4,10468.0,5.11,12.21,2629.0,3585.0,7.57,6214.0
2026-05-05,5,8511.0,5.51,10.62,2528.0,4664.0,8.48,7192.0
2026-05-05,6,11189.0,5.4,9.11,3719.0,8633.0,11.51,12351.0
2026-05-05,7,14811.0,5.24,6.32,5230.0,11877.0,15.25,17106.0
2026-05-05,8,15139.0,4.84,5.83,5819.0,12064.0,17.12,17882.0
2026-05-05,9,15218.0,4.56,5.71,5570.0,11648.0,16.74,17218.0
2026-05-05,10,15627.0,4.31,5.68,5758.0,11869.0,16.88,17627.0
