date,hour,RB_Qin,RB_Level,RB_Inlet,RB_F_Ram2,RB_F_Yairom,RB_P_Ram2,RB_P_Yairom,TotalFlow
2025-04-29,5,14581.0,5.12,5.8,6892.0,10456.0,14.56,28.48,17348.0
2025-04-29,6,16112.0,4.55,5.86,10657.0,11428.0,21.03,31.93,22086.0
2025-04-29,7,18727.0,3.9,6.37,11810.0,11605.0,23.11,32.1,23416.0
2025-04-29,8,19279.0,3.41,6.15,11225.0,11534.0,22.05,32.11,22759.0
2025-04-29,9,19446.0,3.06,5.89,10016.0,11457.0,19.32,32.11,21473.0
2025-04-29,10,19460.0,2.9,5.8,8324.0,11299.0,15.4,31.5,19623.0
2025-04-29,11,19318.0,2.95,5.76,7144.0,10726.0,12.88,28.66,17869.0
2025-04-29,12,19210.0,3.13,5.85,6741.0,10127.0,11.86,26.08,16868.0
2025-04-29,13,19095.0,3.37,6.13,7038.0,9685.0,12.24,24.04,16724.0
2025-04-29,14,19002.0,3.61,6.27,6841.0,9689.0,12.12,24.03,16531.0
2025-04-29,15,19072.0,3.86,6.49,7073.0,9683.0,12.53,24.03,16756.0
2025-04-29,16,18998.0,4.0,6.62,8887.0,10082.0,16.57,26.3,18968.0
2025-04-29,17,19078.0,3.81,6.42,10250.0,10995.0,20.25,30.64,21245.0
2025-04-29,18,19254.0,3.52,6.15,10246.0,11379.0,20.12,32.0,21625.0
2025-04-29,19,19493.0,3.21,6.04,10220.0,11475.0,19.61,32.0,21696.0
2025-04-29,20,20026.0,2.96,6.1,10244.0,11463.0,19.52,32.0,21708.0
2025-04-29,21,20054.0,2.81,5.97,8950.0,11166.0,16.58,30.64,20117.0
2025-04-29,22,19871.0,2.95,5.96,6614.0,9814.0,12.01,25.21,16428.0
2025-04-29,23,18979.0,3.52,6.11,4605.0,7880.0,8.6,17.6,12486.0
2025-04-30,0,13920.0,4.09,4.56,4966.0,5098.0,8.89,9.51,10064.0
2025-04-30,1,12897.0,4.46,4.61,5165.0,4863.0,9.2,8.55,10029.0
2025-04-30,2,12408.0,4.72,4.71,5075.0,4809.0,9.35,8.68,9884.0
2025-04-30,3,12025.0,4.94,4.82,4823.0,5556.0,9.39,10.94,10379.0
2025-04-30,4,12657.0,4.99,5.07,5622.0,7336.0,11.52,16.33,12958.0
2025-04-30,5,14059.0,4.75,5.3,7105.0,10338.0,14.89,27.92,17443.0
2025-04-30,6,17403.0,4.21,6.07,11163.0,11500.0,22.13,31.99,22662.0
2025-04-30,7,19244.0,3.6,6.31,12569.0,11570.0,25.2,32.0,24139.0
2025-04-30,8,19750.0,3.07,6.02,11514.0,11543.0,22.83,32.02,23058.0
2025-04-30,9,20632.0,2.76,6.21,10409.0,11544.0,20.65,32.01,21953.0
2025-04-30,10,20644.0,2.67,6.14,8928.0,11272.0,16.67,30.83,20200.0
2025-04-30,11,20490.0,2.79,6.16,7444.0,10989.0,13.25,28.95,18434.0
2025-04-30,12,20253.0,3.04,6.3,7112.0,10278.0,12.48,26.01,17390.0
2025-04-30,13,19680.0,3.35,6.26,7224.0,9775.0,12.71,23.98,16999.0
2025-04-30,14,19499.0,3.63,6.49,6950.0,9725.0,12.37,23.93,16674.0
2025-04-30,15,19470.0,3.93,6.79,7143.0,9726.0,12.74,23.93,16869.0
2025-04-30,16,20152.0,4.14,7.24,9030.0,10056.0,17.17,26.02,19086.0
2025-04-30,17,20062.0,4.06,7.12,10219.0,10977.0,20.55,30.45,21196.0
2025-04-30,18,19921.0,3.88,6.89,10004.0,11336.0,20.0,31.8,21340.0
2025-04-30,19,20025.0,3.69,6.73,9855.0,11390.0,19.42,31.81,21245.0
2025-04-30,20,20103.0,3.52,6.62,9802.0,11393.0,19.12,31.8,21195.0
2025-04-30,21,20450.0,3.46,6.73,8437.0,11175.0,15.99,30.6,19612.0
2025-04-30,22,20486.0,3.67,6.95,6596.0,10117.0,11.99,25.58,16713.0
2025-04-30,23,17936.0,4.23,7.97,5036.0,8127.0,9.01,17.47,13163.0
2025-05-01,0,12222.0,4.56,6.15,5874.0,4956.0,10.11,8.45,10830.0
2025-05-01,1,12399.0,4.73,6.48,5396.0,4768.0,9.61,8.54,10164.0
2025-05-01,2,12212.0,4.98,6.62,4845.0,4875.0,8.92,8.84,9720.0
2025-05-01,3,12431.0,5.21,6.99,4995.0,5748.0,9.72,11.44,10744.0
2025-05-01,4,14395.0,5.38,8.44,5056.0,8106.0,11.02,19.23,13162.0
2025-05-01,5,14559.0,5.38,8.51,5664.0,10277.0,12.93,28.18,15941.0
2025-05-01,6,19328.0,5.23,7.88,8320.0,11128.0,17.04,31.77,19448.0
2025-05-01,7,19480.0,5.12,7.89,9798.0,11270.0,19.55,31.91,21069.0
2025-05-01,8,17650.0,4.75,6.72,10503.0,11379.0,20.8,31.91,21883.0
2025-05-01,9,19495.0,4.31,7.05,10641.0,11431.0,20.98,31.91,22072.0
2025-05-01,10,19615.0,4.03,6.93,9957.0,11263.0,19.25,31.01,21220.0
2025-05-01,11,19672.0,3.87,6.77,9215.0,10838.0,17.3,29.06,20053.0
2025-05-01,12,19701.0,3.85,6.78,8549.0,10389.0,15.63,27.21,18939.0
2025-05-01,13,19793.0,3.97,6.97,7694.0,10239.0,13.74,26.32,17933.0
2025-05-01,14,19603.0,4.19,7.16,7003.0,10264.0,12.46,26.33,17266.0
2025-05-01,15,20031.0,4.45,7.51,7311.0,10211.0,13.22,26.34,17522.0
2025-05-01,16,19900.0,4.62,7.7,8351.0,10614.0,15.74,28.51,18965.0
2025-05-01,17,20127.0,4.59,7.72,9510.0,11207.0,18.63,31.57,20717.0
2025-05-01,18,19868.0,4.47,7.46,9624.0,11322.0,19.42,31.9,20945.0
2025-05-01,19,18109.0,4.2,6.38,9697.0,11401.0,19.44,32.19,21098.0
2025-05-01,20,17851.0,3.81,5.89,9584.0,11330.0,18.9,31.71,20914.0
2025-05-01,21,18214.0,3.53,5.77,8196.0,10963.0,15.68,29.96,19159.0
2025-05-01,22,19093.0,3.62,6.22,6237.0,9788.0,11.41,24.31,16025.0
2025-05-01,23,18360.0,4.12,6.42,4661.0,8011.0,8.67,17.34,12672.0
2025-05-02,0,12026.0,4.54,6.0,5510.0,4909.0,9.76,8.59,10419.0
2025-05-02,1,10920.0,4.67,5.64,5101.0,4709.0,9.31,8.34,9810.0
2025-05-02,2,10930.0,4.8,5.77,4701.0,4759.0,8.84,8.58,9460.0
2025-05-02,3,11119.0,4.92,5.18,4526.0,5579.0,9.07,10.97,10104.0
2025-05-02,4,12303.0,4.93,4.89,5045.0,8261.0,11.08,19.72,13306.0
2025-05-02,5,15100.0,4.69,5.62,6765.0,10427.0,14.88,28.62,17192.0
2025-05-02,6,18962.0,4.4,6.98,10188.0,11325.0,20.64,32.08,21513.0
2025-05-02,7,19215.0,4.01,6.66,11298.0,11509.0,22.52,32.2,22807.0
2025-05-02,8,19024.0,3.56,6.13,10904.0,11397.0,21.88,32.22,22301.0
2025-05-02,9,19682.0,3.24,6.19,9785.0,11347.0,19.4,32.2,21132.0
2025-05-02,10,19702.0,3.12,6.08,8363.0,11138.0,15.86,30.86,19501.0
2025-05-02,11,19810.0,3.25,6.26,6899.0,10717.0,12.41,28.57,17616.0
2025-05-02,12,19136.0,3.49,6.2,6540.0,10120.0,11.54,25.73,16660.0
2025-05-02,13,18988.0,3.73,6.41,7019.0,9659.0,12.21,23.54,16678.0
2025-05-02,14,19047.0,3.97,6.56,6959.0,9616.0,12.23,23.53,16575.0
2025-05-02,15,18708.0,4.23,6.73,7119.0,9460.0,12.67,23.54,16579.0
2025-05-02,16,18437.0,4.33,6.64,8544.0,9919.0,16.15,25.81,18463.0
2025-05-02,17,18301.0,4.15,6.33,9612.0,10904.0,19.01,30.27,20516.0
2025-05-02,18,18601.0,3.82,6.17,9841.0,11396.0,19.4,32.2,21236.0
2025-05-02,19,18836.0,3.5,6.0,9855.0,11396.0,19.11,32.21,21252.0
2025-05-02,20,19084.0,3.19,5.82,9823.0,11415.0,18.89,32.2,21238.0
2025-05-02,21,19127.0,2.99,5.62,8660.0,11122.0,16.24,30.69,19782.0
2025-05-02,22,18844.0,3.03,5.49,6941.0,9836.0,12.26,24.27,16776.0
2025-05-02,23,17977.0,3.41,5.54,5056.0,8088.0,9.06,17.45,13145.0
2025-05-03,0,13915.0,3.87,4.34,5819.0,5019.0,10.12,8.61,10838.0
2025-05-03,1,13042.0,4.16,4.36,5322.0,4812.0,9.57,8.35,10134.0
2025-05-03,2,12595.0,4.46,4.48,4927.0,4854.0,9.14,8.7,9781.0
2025-05-03,3,12200.0,4.72,4.66,4595.0,5629.0,9.13,10.99,10224.0
2025-05-03,4,12421.0,4.79,4.8,4889.0,7930.0,10.64,18.59,12819.0
2025-05-03,5,13712.0,4.61,5.03,5576.0,10227.0,12.89,27.95,15802.0
2025-05-03,6,17003.0,4.34,6.16,7757.0,11148.0,16.7,31.85,18904.0
2025-05-03,7,17913.0,4.04,6.22,9583.0,11354.0,19.69,32.04,20937.0
2025-05-03,8,18202.0,3.63,5.89,10290.0,11328.0,20.41,32.0,21618.0
2025-05-03,9,18476.0,3.2,5.6,10399.0,11353.0,20.56,32.0,21752.0
2025-05-03,10,18620.0,2.83,5.35,9661.0,11200.0,18.74,31.16,20862.0
2025-05-03,11,18615.0,2.62,5.19,8680.0,10842.0,16.31,29.28,19522.0
2025-05-03,12,18525.0,2.52,5.0,8172.0,10428.0,14.86,27.34,18601.0
2025-05-03,13,18229.0,2.53,4.92,7278.0,10130.0,13.21,26.01,17408.0
2025-05-03,14,18184.0,2.6,4.98,7127.0,10184.0,12.71,26.01,17311.0
2025-05-03,15,17948.0,2.65,4.91,7296.0,10142.0,13.18,26.03,17439.0
2025-05-03,16,18075.0,2.62,4.89,8183.0,10541.0,15.45,28.43,18723.0
2025-05-03,17,18340.0,2.42,4.91,9178.0,11103.0,18.18,31.41,20282.0
2025-05-03,18,19824.0,2.18,5.33,9488.0,11251.0,18.67,32.0,20739.0
2025-05-03,19,21644.0,2.18,6.21,9555.0,11278.0,18.69,32.01,20833.0
2025-05-03,20,21858.0,2.26,6.39,9115.0,11301.0,17.46,31.74,20416.0
2025-05-03,21,22622.0,2.5,7.05,8324.0,11002.0,15.63,30.27,19327.0
2025-05-03,22,22009.0,2.94,7.01,6667.0,9932.0,11.98,24.64,16600.0
2025-05-03,23,21286.0,3.68,7.38,5188.0,8212.0,9.26,17.79,13400.0
2025-05-04,0,15339.0,4.41,6.32,5195.0,5579.0,9.36,9.85,10774.0
2025-05-04,1,11992.0,4.74,6.31,5046.0,5060.0,9.33,8.92,10106.0
2025-05-04,2,11300.0,4.92,6.06,4696.0,4914.0,8.96,8.78,9610.0
2025-05-04,3,10321.0,5.03,5.68,4419.0,5645.0,9.02,11.02,10065.0
2025-05-04,4,12331.0,4.99,5.08,4754.0,7800.0,10.61,18.16,12554.0
2025-05-04,5,13400.0,4.83,5.15,5720.0,10191.0,13.14,27.71,15911.0
2025-05-04,6,17379.0,4.43,6.33,9270.0,11222.0,18.8,31.88,20493.0
2025-05-04,7,20365.0,4.13,7.36,11165.0,11381.0,22.58,32.0,22546.0
2025-05-04,8,20493.0,3.8,7.06,11720.0,11470.0,23.56,32.01,23190.0
2025-05-04,9,20538.0,3.43,6.76,11728.0,11486.0,23.36,32.0,23214.0
2025-05-04,10,20523.0,3.12,6.44,10885.0,11269.0,21.14,30.82,22154.0
2025-05-04,11,20451.0,2.98,6.37,10052.0,10845.0,18.97,28.89,20897.0
2025-05-04,12,20517.0,2.96,6.3,9156.0,10528.0,16.84,27.47,19683.0
2025-05-04,13,20354.0,3.08,6.37,8268.0,10294.0,14.87,26.52,18563.0
2025-05-04,14,20217.0,3.3,6.52,7439.0,10334.0,13.23,26.53,17773.0
2025-05-04,15,18720.0,3.5,6.05,7335.0,10284.0,13.12,26.52,17618.0
2025-05-04,16,18344.0,3.48,5.83,8751.0,10604.0,16.45,28.33,19354.0
2025-05-04,17,18204.0,3.23,5.54,9459.0,11252.0,18.27,31.45,20711.0
2025-05-04,18,18644.0,2.91,5.39,9671.0,11313.0,18.66,31.56,20984.0
2025-05-04,19,20332.0,2.69,5.92,9670.0,11338.0,18.55,31.71,21008.0
2025-05-04,20,20591.0,2.62,6.02,9544.0,11341.0,18.27,31.71,20885.0
2025-05-04,21,21098.0,2.65,6.28,8169.0,11015.0,15.45,30.37,19185.0
2025-05-04,22,21122.0,3.02,6.69,6067.0,9850.0,11.04,24.78,15918.0
2025-05-04,23,20377.0,3.76,7.53,4618.0,7992.0,8.57,17.46,12610.0
2025-05-05,0,13300.0,4.4,6.83,5457.0,4872.0,9.77,8.81,10329.0
2025-05-05,1,12493.0,4.69,6.54,5019.0,4680.0,9.27,8.55,9699.0
2025-05-05,2,12422.0,5.02,6.79,4500.0,4665.0,8.66,8.62,9165.0
2025-05-05,3,12210.0,5.43,9.05,3997.0,5520.0,8.44,10.99,9517.0
2025-05-05,4,11436.0,5.5,7.16,4481.0,7954.0,10.23,18.97,12435.0
2025-05-05,5,14840.0,5.36,6.22,5885.0,10313.0,13.12,28.43,16198.0
2025-05-05,6,16442.0,4.92,6.47,9857.0,11266.0,19.48,31.66,21124.0
2025-05-05,7,18194.0,4.34,6.56,11857.0,11512.0,23.47,31.91,23370.0
2025-05-05,8,18082.0,3.71,5.93,11674.0,11437.0,23.17,31.73,23110.0
2025-05-05,9,18335.0,3.12,5.47,11469.0,11353.0,23.0,31.42,22822.0
2025-05-05,10,18515.0,2.63,5.14,10365.0,11334.0,19.97,30.96,21699.0
2025-05-05,11,18562.0,2.32,4.89,9338.0,10720.0,17.45,28.51,20058.0
2025-05-05,12,18474.0,2.15,4.71,8574.0,10347.0,15.76,27.15,18921.0
2025-05-05,13,20268.0,2.25,5.61,7707.0,10200.0,13.87,26.27,17907.0
2025-05-05,14,19783.0,2.5,5.52,7104.0,10193.0,12.74,26.27,17297.0
2025-05-05,15,19719.0,2.75,5.76,7266.0,10086.0,13.17,26.28,17352.0
2025-05-05,16,20515.0,2.95,6.31,8491.0,10545.0,15.9,28.51,19036.0
2025-05-05,17,20807.0,2.96,6.44,9813.0,11235.0,18.96,31.52,21048.0
2025-05-05,18,21150.0,2.87,6.47,10507.0,11312.0,20.79,31.76,21819.0
2025-05-05,19,21265.0,2.75,6.49,10261.0,11355.0,20.09,31.71,21616.0
2025-05-05,20,21410.0,2.7,6.5,10072.0,11406.0,19.29,31.82,21477.0
2025-05-05,21,21338.0,2.73,6.53,8566.0,11172.0,16.09,30.45,19738.0
2025-05-05,22,20748.0,3.02,6.46,6635.0,9894.0,11.91,24.48,16530.0
2025-05-05,23,20052.0,3.66,6.76,4896.0,8065.0,8.98,17.43,12961.0
2025-05-06,0,13249.0,4.22,4.43,5218.0,5239.0,9.28,9.42,10458.0
2025-05-06,1,11666.0,4.44,4.21,5031.0,4910.0,9.17,8.74,9941.0
2025-05-06,2,10953.0,4.59,4.19,4816.0,4855.0,9.02,8.77,9671.0
2025-05-06,3,10816.0,4.67,4.22,4642.0,5619.0,9.23,11.02,10262.0
2025-05-06,4,12116.0,4.58,4.52,5338.0,8097.0,11.45,19.2,13436.0
2025-05-06,5,16041.0,4.44,5.72,7099.0,10328.0,15.09,28.29,17427.0
2025-05-06,6,18885.0,4.11,6.66,10509.0,11326.0,21.04,31.86,21835.0
2025-05-06,7,19725.0,3.72,6.71,11188.0,11462.0,22.19,31.98,22650.0
2025-05-06,8,19885.0,3.45,6.47,9859.0,11258.0,19.34,31.82,21116.0
2025-05-06,9,20079.0,3.34,6.41,9022.0,11213.0,17.73,31.8,20234.0
2025-05-06,10,19987.0,3.34,6.35,7801.0,11171.0,14.78,30.96,18972.0
2025-05-06,11,20238.0,3.5,6.75,7127.0,10733.0,12.79,28.43,17859.0
2025-05-06,12,20121.0,3.78,6.92,7056.0,10135.0,12.38,25.76,17192.0
2025-05-06,13,19905.0,4.09,7.17,7200.0,9626.0,12.49,23.53,16825.0
2025-05-06,14,19645.0,4.43,7.39,6858.0,9567.0,11.96,23.52,16425.0
2025-05-06,15,20037.0,4.77,7.91,7422.0,9532.0,13.15,23.53,16954.0
2025-05-06,16,18725.0,4.99,9.78,8723.0,10080.0,16.32,26.17,18802.0
2025-05-06,17,17567.0,4.73,10.34,9740.0,10941.0,19.0,30.34,20682.0
2025-05-06,18,17816.0,4.32,10.13,10050.0,11428.0,19.5,32.01,21479.0
2025-05-06,19,18525.0,3.92,10.4,10064.0,11478.0,19.36,32.1,21543.0
2025-05-06,20,18152.0,3.52,9.69,10122.0,11509.0,19.27,32.1,21631.0
2025-05-06,21,18384.0,3.21,9.65,8680.0,11203.0,15.91,30.58,19883.0
2025-05-06,22,17824.0,3.15,9.03,7059.0,9780.0,12.16,24.02,16839.0
2025-05-06,23,17435.0,3.48,9.06,4941.0,8062.0,8.92,17.46,13003.0
2025-05-07,0,14480.0,4.0,4.81,5629.0,4914.0,9.88,8.64,10543.0
2025-05-07,1,12919.0,4.32,4.45,5203.0,4703.0,9.44,8.35,9906.0
2025-05-07,2,12574.0,4.64,4.68,4810.0,4786.0,8.98,8.64,9597.0
2025-05-07,3,12057.0,4.91,4.82,4544.0,5603.0,9.07,10.99,10147.0
2025-05-07,4,11805.0,4.92,4.75,5159.0,8013.0,11.03,18.87,13171.0
2025-05-07,5,14022.0,4.6,5.17,7131.0,10335.0,15.04,28.13,17466.0
2025-05-07,6,17301.0,4.09,5.94,10572.0,11357.0,20.9,31.91,21928.0
2025-05-07,7,19422.0,3.57,6.33,11793.0,11568.0,23.33,32.17,23362.0
2025-05-07,8,19866.0,3.14,6.12,11048.0,11473.0,21.8,32.1,22521.0
2025-05-07,9,19955.0,2.86,5.92,10000.0,11375.0,19.42,31.99,21375.0
2025-05-07,10,20404.0,2.77,6.11,8390.0,11195.0,15.45,30.89,19585.0
2025-05-07,11,20738.0,2.96,6.4,7164.0,10833.0,12.76,28.81,17997.0
2025-05-07,12,20841.0,3.3,6.78,6931.0,10170.0,12.25,26.04,17101.0
2025-05-07,13,20819.0,3.75,7.29,6792.0,9601.0,11.9,23.63,16393.0
2025-05-07,14,19274.0,4.14,6.86,6927.0,9579.0,12.18,23.62,16506.0
2025-05-07,15,18960.0,4.4,7.01,7178.0,9544.0,12.71,23.65,16722.0
2025-05-07,16,18996.0,4.52,7.12,8839.0,10068.0,16.58,26.19,18907.0
2025-05-07,17,19180.0,4.37,7.08,9965.0,10898.0,19.41,30.17,20863.0
2025-05-07,18,19443.0,4.1,6.84,10292.0,11464.0,20.23,32.45,21756.0
2025-05-07,19,19659.0,3.83,6.75,9969.0,11496.0,19.06,32.51,21466.0
2025-05-07,20,19885.0,3.58,6.63,10148.0,11579.0,19.34,32.51,21727.0
2025-05-07,21,19876.0,3.43,6.46,8649.0,11154.0,15.78,30.57,19803.0
2025-05-07,22,18877.0,3.52,6.06,6904.0,9814.0,11.98,24.28,16718.0
2025-05-07,23,18485.0,3.95,6.3,4945.0,8014.0,8.78,17.24,12959.0
2025-05-08,0,13396.0,4.43,4.75,5305.0,5205.0,9.3,9.24,10511.0
2025-05-08,1,12704.0,4.72,4.78,5112.0,4875.0,9.33,8.75,9987.0
2025-05-08,2,11963.0,4.98,4.81,4775.0,4757.0,9.04,8.75,9533.0
2025-05-08,3,11142.0,5.16,4.76,4615.0,5608.0,9.25,11.14,10223.0
2025-05-08,4,10734.0,5.04,4.51,5620.0,7854.0,11.86,18.42,13474.0
2025-05-08,5,11778.0,4.54,4.34,6989.0,10307.0,14.79,27.94,17296.0
2025-05-08,6,16198.0,3.85,5.24,10409.0,11462.0,20.39,31.96,21871.0
2025-05-08,7,18512.0,3.23,5.68,11644.0,11615.0,22.82,32.02,23259.0
2025-05-08,8,18949.0,2.72,5.3,10775.0,11546.0,20.88,32.01,22321.0
2025-05-08,9,19852.0,2.38,5.44,10208.0,11436.0,19.66,32.01,21643.0
2025-05-08,10,19967.0,2.19,5.33,8911.0,11350.0,16.44,31.25,20262.0
2025-05-08,11,20111.0,2.24,5.55,7527.0,10813.0,13.24,28.52,18340.0
2025-05-08,12,19786.0,2.45,5.51,7190.0,10226.0,12.45,25.99,17416.0
2025-05-08,13,19684.0,2.7,5.67,7461.0,9737.0,13.02,24.03,17198.0
2025-05-08,14,20024.0,2.99,6.17,7227.0,9689.0,12.69,24.02,16916.0
2025-05-08,15,20250.0,3.32,6.52,7336.0,9669.0,13.0,24.03,17005.0
2025-05-08,16,20665.0,3.63,6.97,8466.0,10109.0,15.7,26.3,18575.0
2025-05-08,17,20600.0,3.7,7.02,9444.0,11032.0,18.2,30.67,20476.0
2025-05-08,18,20099.0,3.6,6.67,9867.0,11326.0,18.97,31.51,21193.0
2025-05-08,19,20213.0,3.44,6.53,9855.0,11315.0,18.78,31.5,21170.0
2025-05-08,20,20303.0,3.28,6.47,10059.0,11471.0,18.95,31.88,21531.0
2025-05-08,21,20506.0,3.18,6.47,8793.0,11202.0,16.25,30.91,19996.0
2025-05-08,22,20397.0,3.38,6.63,6674.0,9968.0,11.7,24.76,16642.0
2025-05-08,23,19097.0,3.96,7.36,4898.0,8212.0,8.93,17.8,13110.0
2025-05-09,0,12846.0,4.43,6.48,5690.0,4955.0,10.03,8.57,10645.0
2025-05-09,1,12113.0,4.63,6.49,5288.0,4854.0,9.65,8.54,10142.0
2025-05-09,2,11115.0,4.83,7.02,4959.0,4864.0,9.25,8.66,9823.0
2025-05-09,3,12300.0,4.97,8.06,4647.0,5712.0,9.25,11.11,10359.0
2025-05-09,4,14231.0,5.21,8.22,4940.0,8337.0,10.81,19.86,13277.0
2025-05-09,5,16572.0,5.19,6.72,6675.0,10497.0,14.23,28.5,17172.0
2025-05-09,6,18197.0,4.88,7.03,10882.0,11405.0,21.53,31.74,22286.0
2025-05-09,7,19659.0,4.34,7.22,12261.0,11608.0,24.38,32.0,23868.0
2025-05-09,8,19953.0,3.85,6.84,12004.0,11568.0,23.86,32.06,23572.0
2025-05-09,9,19827.0,3.44,6.37,11088.0,11505.0,21.75,31.92,22593.0
2025-05-09,10,18959.0,3.05,5.67,9948.0,11240.0,19.25,30.67,21188.0
2025-05-09,11,19670.0,2.94,5.91,8756.0,10749.0,16.43,28.71,19504.0
2025-05-09,12,19899.0,3.01,6.13,7917.0,10347.0,14.58,27.13,18264.0
2025-05-09,13,19791.0,3.22,6.21,7353.0,10187.0,13.16,26.02,17541.0
2025-05-09,14,19246.0,3.44,6.17,7338.0,10217.0,12.91,26.02,17554.0
2025-05-09,15,19343.0,3.57,6.38,7777.0,10171.0,13.86,26.02,17948.0
2025-05-09,16,19353.0,3.66,6.4,8571.0,10628.0,15.98,28.54,19200.0
2025-05-09,17,19543.0,3.53,6.41,9810.0,11216.0,18.87,31.24,21026.0
2025-05-09,18,20166.0,3.31,6.44,10454.0,11396.0,20.37,31.76,21850.0
2025-05-09,19,20362.0,3.1,6.31,10176.0,11429.0,19.55,31.91,21605.0
2025-05-09,20,20524.0,2.93,6.3,10057.0,11500.0,19.03,31.91,21557.0
2025-05-09,21,20520.0,2.87,6.26,8658.0,11236.0,15.84,30.63,19893.0
2025-05-09,22,20239.0,3.07,6.23,6811.0,9949.0,11.78,24.4,16759.0
2025-05-09,23,18573.0,3.55,5.97,5278.0,8125.0,9.05,17.45,13404.0
2025-05-10,0,14013.0,3.98,4.45,6359.0,4906.0,10.34,8.52,11266.0
2025-05-10,1,13658.0,4.28,4.66,5804.0,4786.0,9.73,8.33,10591.0
2025-05-10,2,13011.0,4.61,4.78,5249.0,4833.0,9.18,8.68,10081.0
2025-05-10,3,12571.0,4.85,4.86,4884.0,5678.0,9.23,11.17,10562.0
2025-05-10,4,13127.0,4.97,5.17,4946.0,8015.0,10.48,18.82,12961.0
2025-05-10,5,14244.0,4.84,5.41,5846.0,10344.0,12.82,28.25,16190.0
2025-05-10,6,18482.0,4.56,6.93,9195.0,11220.0,18.42,31.67,20414.0
2025-05-10,7,19964.0,4.29,7.23,10979.0,11452.0,21.76,31.91,22430.0
2025-05-10,8,20117.0,3.95,7.08,11117.0,11502.0,21.96,32.01,22619.0
2025-05-10,9,20274.0,3.65,6.87,10866.0,11468.0,21.45,32.01,22335.0
2025-05-10,10,20398.0,3.41,6.71,10399.0,11217.0,20.2,30.85,21616.0
2025-05-10,11,20447.0,3.29,6.53,9630.0,10751.0,18.23,28.75,20381.0
2025-05-10,12,20494.0,3.33,6.62,8770.0,10483.0,16.17,27.33,19253.0
2025-05-10,13,20319.0,3.49,6.77,7873.0,10232.0,14.16,26.27,18105.0
2025-05-10,14,19778.0,3.73,6.68,7440.0,10257.0,13.2,26.22,17697.0
2025-05-10,15,19609.0,3.91,6.84,7643.0,10274.0,13.69,26.23,17917.0
2025-05-10,16,20201.0,4.05,7.19,8563.0,10625.0,15.96,28.3,19188.0
2025-05-10,17,12373.0,3.64,3.52,9317.0,11087.0,17.77,30.65,20404.0
2025-05-10,18,15784.0,2.81,3.94,9407.0,11020.0,17.48,29.72,20427.0
2025-05-10,19,21652.0,2.61,6.45,9788.0,11293.0,18.96,31.51,21081.0
2025-05-10,20,21628.0,2.68,6.56,8926.0,11333.0,17.08,31.52,20259.0
2025-05-10,21,21172.0,2.84,6.46,7547.0,11099.0,14.19,30.42,18646.0
2025-05-10,22,21354.0,3.23,6.96,6330.0,9873.0,11.45,24.31,16204.0
2025-05-10,23,21223.0,3.97,7.52,4917.0,8186.0,8.95,17.45,13104.0
2025-05-11,0,13449.0,4.65,9.55,5711.0,5162.0,10.05,8.68,10873.0
2025-05-11,1,11777.0,4.87,10.73,5372.0,4916.0,9.63,8.34,10288.0
2025-05-11,2,11277.0,5.16,12.11,5089.0,5001.0,9.39,8.67,10090.0
2025-05-11,3,10789.0,5.32,11.81,4952.0,5620.0,9.7,10.75,10572.0
2025-05-11,4,13088.0,5.42,9.01,4886.0,8057.0,10.72,18.74,12943.0
2025-05-11,5,15147.0,5.55,6.12,5632.0,10320.0,12.72,27.96,15952.0
2025-05-11,6,17974.0,5.2,7.07,8241.0,11304.0,16.69,31.95,19545.0
2025-05-11,7,19587.0,4.81,7.59,9998.0,11344.0,19.85,32.01,21342.0
2025-05-11,8,19932.0,4.5,7.53,11033.0,11507.0,21.88,32.0,22540.0
2025-05-11,9,20720.0,4.19,7.55,11252.0,11556.0,22.15,32.0,22808.0
2025-05-11,10,20877.0,3.95,7.39,10619.0,11450.0,20.36,31.29,22069.0
2025-05-11,11,20760.0,3.83,7.28,9899.0,11032.0,18.52,29.56,20932.0
2025-05-11,12,20755.0,3.86,7.24,8768.0,10629.0,15.92,27.68,19396.0
2025-05-11,13,19562.0,3.99,6.82,7946.0,10430.0,14.24,26.84,18376.0
2025-05-11,14,19428.0,4.13,6.89,7176.0,10408.0,12.9,26.84,17584.0
2025-05-11,15,18990.0,4.31,6.92,7168.0,10371.0,12.91,26.85,17540.0
2025-05-11,16,18887.0,4.4,6.95,8091.0,10658.0,15.21,28.6,18749.0
2025-05-11,17,18134.0,4.23,6.46,9003.0,11174.0,17.55,31.27,20177.0
2025-05-11,18,18670.0,3.98,6.53,9020.0,11308.0,17.65,32.01,20328.0
2025-05-11,19,18546.0,3.76,6.24,9118.0,11375.0,17.62,32.01,20493.0
2025-05-11,20,18080.0,3.49,5.72,8593.0,11484.0,16.74,32.33,20077.0
2025-05-11,21,19099.0,3.37,5.98,7147.0,11198.0,13.77,30.91,18345.0
2025-05-11,22,19189.0,3.6,6.24,5451.0,9753.0,10.25,24.14,15204.0
2025-05-11,23,18645.0,4.18,6.61,4483.0,7985.0,8.69,17.46,12468.0
2025-05-12,0,12420.0,4.67,4.68,4902.0,5356.0,9.0,9.98,10258.0
2025-05-12,1,11310.0,4.82,4.48,4922.0,4866.0,9.07,8.78,9787.0
